Seconds,Amps,Volts,Ah
20590.0,-0.0018919513319852,3.622460191992692,0.0107316966565586
20600.0,-0.0018939224309115,3.62238167661773,0.0107369548145626
20610.0,-0.001894315319828,3.622303140335687,0.0107422162558831
20620.0,-0.00189354781067,3.6222246396277673,0.0107474771768977
20630.0,-0.0018921481174848,3.6221462113036997,0.010752735087909
20640.0,-0.0018906440750219,3.6220678702590625,0.0107579889659541
20650.0,-0.0018873101043388,3.621989656163086,0.0107632361245366
20660.0,-0.0018825238425683,3.621911636516392,0.0107684720050184
20670.0,-0.001879216061134,3.6218338102979843,0.0107736966437735
20680.0,-0.0018779129375645,3.6217561050198555,0.0107789148784939
20690.0,-0.0018791402417625,3.6216784265508037,0.0107841330079097
20700.0,-0.0018834233379854,3.621600659163396,0.0107893587906593
20710.0,-0.0018879355033537,3.621522734817224,0.0107945967890501
20720.0,-0.0018742944724861,3.6214450235294064,0.010799822108461
20730.0,-0.0018652927764599,3.6213678038113635,0.0108050159796401
20740.0,-0.0018614541320468,3.6212908726522883,0.010810192017013
20750.0,-0.001863301859661,3.6212140056739632,0.0108153652892237
20760.0,-0.0018713588860197,3.6211369571678227,0.0108205523180371
20770.0,-0.0018861477469606,3.621059460180911,0.0108257710772496
20780.0,-0.0018902150981429,3.6209815970860766,0.0108310160256456
20790.0,-0.0018911391520117,3.6209036536549637,0.0108362679065486
20800.0,-0.0018931015691447,3.620825673037099,0.0108415237964391
20810.0,-0.0018951703378583,3.6207476313757927,0.0108467852851988
20820.0,-0.0018963855699153,3.620669543814011,0.0108520513350707
20830.0,-0.0018957881171725,3.6205914650042015,0.0108573182429694
20840.0,-0.0018943294333552,3.620513449695393,0.010862582295123
20850.0,-0.001896337162727,3.6204354439587574,0.0108678471098397
20860.0,-0.001900127095261,3.620357339535725,0.0108731199768647
20870.0,-0.0019047393506143,3.620279082647682,0.0108784045135951
20880.0,-0.0019092147804705,3.620200659022763,0.0108837016721105
20890.0,-0.0019125949658683,3.620122093804208,0.0108890097412026
20900.0,-0.0019139222149661,3.620043451485171,0.0108943243483982
20910.0,-0.0019122395612818,3.619964835868401,0.0108996384619764
20920.0,-0.0019065907623206,3.6198863899369313,0.0109049423929814
20930.0,-0.001896030902418,3.6198082955415503,0.0109102238119602
20940.0,-0.001905948408456,3.619730232583637,0.0109155043387808
20950.0,-0.0019090255247754,3.619651920835027,0.0109208029136881
20960.0,-0.0019043089156002,3.6195736604722066,0.0109260992115219
20970.0,-0.00189084619903,3.6194957905533176,0.0109313702602923
20980.0,-0.0018912966419577,3.619418204569948,0.0109366232364603
20990.0,-0.0018918845440125,3.619340613909217,0.0109418776547742
21000.0,-0.0018838711698733,3.619263191813988,0.0109471217599323
21010.0,-0.00186773924058,3.6191862805555735,0.0109523323299468
21020.0,-0.0018601283123942,3.619109871326682,0.0109575099237704
21030.0,-0.0018665576442339,3.6190335013626522,0.010962685876488
21040.0,-0.0018663004899607,3.61895701970132,0.0109678704016743
21050.0,-0.001859838101553,3.6188806901788992,0.0109730455941626
21060.0,-0.0018516150173197,3.6188046755719223,0.010978200390161
21070.0,-0.0018608735165426,3.6187286535487497,0.0109833566242358
21080.0,-0.0018653585047873,3.6186523636796553,0.0109885319464876
21090.0,-0.0018655497821252,3.618575991413288,0.0109937137635528
21100.0,-0.0018619267903132,3.6184997024369068,0.0109988908143479
21110.0,-0.0018725629703182,3.618423282702882,0.0110040776056821
21120.0,-0.0018830932528459,3.618346442438449,0.0110092937948809
21130.0,-0.0018903291455183,3.6182692511103713,0.0110145346593231
21140.0,-0.0018912260740852,3.6181919056109986,0.0110197868193503
21150.0,-0.0018906950688606,3.6181145645415604,0.0110250394876044
21160.0,-0.0018899349251019,3.6180372614911573,0.011030290362596
21170.0,-0.0018896603947545,3.617959990922462,0.0110355398005403
21180.0,-0.001889827882171,3.6178827335995907,0.0110407890898138
21190.0,-0.0018885255532038,3.6178055101820794,0.0110460368029184
21200.0,-0.001886661726383,3.6177283618099074,0.0110512801185845
21210.0,-0.0018855010832655,3.617651285274226,0.0110565192335979
21220.0,-0.0018857799243361,3.6175742365041907,0.0110617571238863
21230.0,-0.001888234003236,3.6174971413710457,0.0110669988098968
21240.0,-0.0018891562383705,3.617419986432938,0.0110722451852324
21250.0,-0.0018841320072211,3.6173429241206536,0.0110774858633512
21260.0,-0.0018795802288341,3.617266065889869,0.0110827132414569
21270.0,-0.0018762365984676,3.617189377080155,0.011087929653717
21280.0,-0.0018748362654627,3.6171127930052074,0.0110931394771391
21290.0,-0.0018759994701988,3.61703622132776,0.0110983489712164
21300.0,-0.0018548673830021,3.616960064500297,0.0111035307307348
21310.0,-0.0018437446110648,3.616884572869872,0.0111086676918376
21320.0,-0.0018433609924988,3.6168093225463545,0.0111137886718426
21330.0,-0.0018544458632933,3.616733860021863,0.0111189245146979
21340.0,-0.0018777217873096,3.6166577023124775,0.0111241080808793
21350.0,-0.001877293317373,3.616581084192351,0.0111293233796358
21360.0,-0.0018656068612244,3.616504718748304,0.011134521852106
21370.0,-0.0018639963444294,3.6164286297427597,0.0111397018565583
21380.0,-0.0018712854437548,3.6163524297406524,0.0111448897479308
21390.0,-0.0018862987011325,3.6162757793693077,0.0111501086147987
21400.0,-0.0018852423117115,3.616198848630657,0.0111553468662054
21410.0,-0.0018826380657623,3.6161219966050857,0.0111605800333964
21420.0,-0.0018842471587711,3.6160451686209645,0.0111658118184305
21430.0,-0.0018888975417855,3.6159682164161326,0.0111710522971812
21440.0,-0.0018925425145758,3.6158910981886683,0.0111763042972595
21450.0,-0.0018942679636999,3.615813873306701,0.0111815637562571
21460.0,-0.0018955255819697,3.615736590164206,0.0111868273584039
21470.0,-0.001895146709782,3.6156592913851093,0.0111920921810313
21480.0,-0.0018967880398318,3.6155819688577484,0.0111973587570724
21490.0,-0.0019068018011759,3.6155044103811615,0.0112026415207405
21500.0,-0.0019116721758148,3.6154265498328515,0.0112079449568197
21510.0,-0.0019102338767683,3.615348620438378,0.0112132531596705
21520.0,-0.0019013224425838,3.6152709029121617,0.0112185469878918
21530.0,-0.0018953134631585,3.6151934901481733,0.0112238200933164
21540.0,-0.00190849348607,3.615115931410791,0.0112291031585237
21550.0,-0.0019129144602912,3.6150380137417994,0.0112344106695603
21560.0,-0.0019086091437173,3.61496009336543,0.0112397183412325
21570.0,-0.001895610273979,3.614882525177476,0.0112450019793127
21580.0,-0.0018872661365795,3.614805391248706,0.0112502559743273
21590.0,-0.0019015572452065,3.614728134843333,0.0112555182290243
21600.0,-0.0019072374870302,3.6146504696893946,0.0112608082217079
21610.0,-0.0019043394903754,3.614572745982152,0.011266102078621
21620.0,-0.0018928958634337,3.6144953126183537,0.0112713760166124
21630.0,-0.001886076461472,3.6144182492995314,0.0112766245892859
21640.0,-0.0019003569732297,3.6143410311539137,0.0112818835246119
21650.0,-0.0019061749006735,3.6142634001266183,0.0112871703744367
21660.0,-0.0019035627447042,3.614185700392642,0.011292461676722
21670.0,-0.0018925529862037,3.6141082748586357,0.0112977340596816
21680.0,-0.0018859690388615,3.6140312042720097,0.0113029820069386
21690.0,-0.0018986907520365,3.6139540042925233,0.0113082384788704
21700.0,-0.0019030983868548,3.6138764503659364,0.0113135187415633
21710.0,-0.0018992462645173,3.6137988802478005,0.0113187997758013
21720.0,-0.0018878800821659,3.6137216154544225,0.011324059673505
21730.0,-0.0018924065215658,3.6136444847856466,0.0113293100715658
21740.0,-0.0018928995732268,3.613567245972107,0.0113345674411419
21750.0,-0.0018906397309599,3.613490037176063,0.0113398223568421
21760.0,-0.0018871905097815,3.613412938557465,0.0113450693432876
21770.0,-0.0018837829865852,3.6133359732661803,0.011350306806477
21780.0,-0.0018824279941527,3.613259098288949,0.0113555376550614
21790.0,-0.0018847250342981,3.6131821968957536,0.0113607698120453
21800.0,-0.0018828394143213,3.6131052796153194,0.0113660025404462
21810.0,-0.0018475434251272,3.613029113751073,0.0113711836277232
21820.0,-0.0018207079115431,3.612954208749804,0.0113762784212464
21830.0,-0.0018039277877609,3.6128801865897606,0.0113813126374954
21840.0,-0.0017987968908105,3.612806603972417,0.0113863164217712
21850.0,-0.0018069079910572,3.6127329523113727,0.0113913243452182
21860.0,-0.0018298528042136,3.6126586577073434,0.0113963754018783
21870.0,-0.0018692220054798,3.612583080939258,0.0114015130057807
21880.0,-0.0018807957649614,3.612506453627388,0.0114067213637952
21890.0,-0.0018415944035899,3.612430380956075,0.0114118913501404
21900.0,-0.0018229931801977,3.6123554796796875,0.0114169810551179
21910.0,-0.0018235765182274,3.612280936648856,0.0114220457352546
21920.0,-0.0018413689101311,3.6122060075940006,0.0114271359372384
21930.0,-0.0018743962440355,3.6121300285795686,0.0114322967221747
21940.0,-0.0018792019126192,3.6120532644694294,0.0114375100529479
21950.0,-0.0018702661796083,3.6119765730419746,0.0114427176475204
21960.0,-0.0018706731550385,3.611900044057771,0.0114479133965963
21970.0,-0.0018784541809824,3.6118233352068216,0.0114531205178963
21980.0,-0.0018916419439901,3.611746184505668,0.0114583567625144
21990.0,-0.0018935818798385,3.6116687110079138,0.0114636140178252
22000.0,-0.0018964963858542,3.611591124596527,0.0114688780154165
22010.0,-0.0018989288825626,3.6115134148200485,0.0114741494394004
22020.0,-0.0018989174907408,3.6114356412537414,0.01147942422603
22030.0,-0.0019113114734025,3.6113575995083043,0.0114847162107024
22040.0,-0.0019547756707472,3.6112783983500307,0.0114900857761804
22050.0,-0.0019899009011918,3.6111975709524398,0.0114955644936414
22060.0,-0.0020147307653475,3.6111154980098625,0.0115011264820672
22070.0,-0.0020273101719062,3.6110326406957984,0.0115067404278133
22080.0,-0.0020258003257883,3.6109495383091885,0.011512369747949
22090.0,-0.0020100935269491,3.6108667705795012,0.0115179751560778
22100.0,-0.0019814185598534,3.61078489466249,0.0115235189228651
22110.0,-0.0019410380569715,3.6107044170254783,0.0115289667792773
22120.0,-0.0018902138089451,3.610625792954616,0.0115342879624244
22130.0,-0.0019091551634442,3.6105478056312985,0.011539564863775
22140.0,-0.0019204524516253,3.610469179563753,0.0115448837632403
22150.0,-0.0019250601307896,3.610390208390988,0.0115502247529381
22160.0,-0.0019242364019502,3.610311140612299,0.0115555709981225
22170.0,-0.0019192386303922,3.610232173286891,0.0115609091578896
22180.0,-0.0019113233449109,3.610153451917241,0.0115662293828553
22190.0,-0.0019017462377789,3.6100750704795823,0.0115715253128313
22200.0,-0.001891762165517,3.6099970714642953,0.0115767940745025
22210.0,-0.0018772200527619,3.6099195570294587,0.0115820287720279
22220.0,-0.0018613802417659,3.6098426477258165,0.011587221272437
22230.0,-0.001848895541529,3.609766301357113,0.0115923744332471
22240.0,-0.0018410173002769,3.6096903541982233,0.0115974993121941
22250.0,-0.0018389960436315,3.60961459089261,0.0116026104418384
22260.0,-0.0018440790461709,3.6095387443862936,0.0116077258239076
22270.0,-0.0018568031263236,3.6094625105408387,0.011612865938036
22280.0,-0.0018760139188013,3.609385597633299,0.0116180504061543
22290.0,-0.0018945253047447,3.6093078855298404,0.011623287266187
22300.0,-0.0018975266139324,3.6092297074812607,0.0116285540049629
22310.0,-0.0019028252954543,3.6091513352927023,0.0116338322715037
22320.0,-0.0019090242679278,3.6090727025239278,0.0116391265070084
22330.0,-0.0019147273657146,3.608993800277472,0.0116444372731663
22340.0,-0.0019185393365367,3.60891467727581,0.0116497612546972
22350.0,-0.0019190658400651,3.6088354399325784,0.0116550912618869
22360.0,-0.0019149134475151,3.60875625233398,0.0116604162331196
22370.0,-0.0019046896422317,3.6086773363639484,0.011665721237411
22380.0,-0.0019334613710306,3.608598011496035,0.0116710520027072
22390.0,-0.0019616109815386,3.6085174836600027,0.0116764618254191
22400.0,-0.0019795004388495,3.608435976467053,0.0116819355912807
22410.0,-0.0019857410447847,3.6083539419332538,0.0116874428711191
22420.0,-0.0019789450157146,3.6082718901522464,0.0116929493795364
22430.0,-0.0019577254896343,3.6081903893187914,0.0116984169774605
22440.0,-0.0019206965333247,3.608110065851867,0.0117038036747147
22450.0,-0.0018943716841403,3.608031026463265,0.0117091023805722
22460.0,-0.0019150573946949,3.6079520760782158,0.0117143932542928
22470.0,-0.0019219152842489,3.607872526119061,0.0117197223830136
22480.0,-0.001917075754003,3.6077929054758466,0.0117250543150112
22490.0,-0.0019026678394007,3.6077136551703695,0.0117303595144465
22500.0,-0.0018808192020128,3.607635128508481,0.0117356143575595
22510.0,-0.0018609367164897,3.6075574397434194,0.0117408112407797
22520.0,-0.0018550637924399,3.6074802575825795,0.0117459723525976
22530.0,-0.0018481168733988,3.6074033134727954,0.011751115659078
22540.0,-0.0018422178628626,3.60732660748531,0.0117562411239894
22550.0,-0.0018394872942517,3.60725005229855,0.0117613546033743
22560.0,-0.0018420443361051,3.607173472071591,0.0117664678417498
22570.0,-0.0018413934260057,3.607096823217704,0.0117715837275305
22580.0,-0.0018242278408424,3.607020515955454,0.0117766748681789
22590.0,-0.0018187097480392,3.6069446518605726,0.011781734503719
22600.0,-0.0018269525596456,3.6068687018814036,0.0117867979235908
22610.0,-0.0018510683657417,3.606792047969802,0.0117919062859872
22620.0,-0.0018868802405937,3.6067141141585615,0.0117970978812738
22630.0,-0.0018474981486029,3.606636223240127,0.0118022845179254
22640.0,-0.001828942653275,3.6065595095913094,0.0118073906857058
22650.0,-0.0018297865941197,3.606483134563126,0.011812472254105
22660.0,-0.0018484141541491,3.6064063217140445,0.0118175808662554
22670.0,-0.001883210601452,3.6063283609422294,0.0118227636784159
22680.0,-0.0018701996387756,3.6062499119401656,0.011827976748194
22690.0,-0.0018577643325626,3.606171961469234,0.011833154475932
22700.0,-0.0018566828464596,3.6060942603141894,0.0118383134303473
22710.0,-0.0018653447013954,3.606016366957855,0.0118434829130526
22720.0,-0.0018821404620961,3.6059379065426618,0.0118486877535575
22730.0,-0.0018995254073573,3.6058586953252263,0.0118539400672651
22740.0,-0.0019152874243349,3.6057787537933743,0.0118592384184202
22750.0,-0.0019310115987303,3.6056981155631567,0.0118645805003967
22760.0,-0.0019450942807023,3.605616814606004,0.0118699639807848
22770.0,-0.0019559329021144,3.6055349522648785,0.0118753820740942
22780.0,-0.0019619259764478,3.605452697327808,0.0118808235447589
22790.0,-0.0019614731000907,3.60537028614185,0.011886272710143
22800.0,-0.0019529749550242,3.6052880227343245,0.0118917094435529
22810.0,-0.0019348333127767,3.6052062786560235,0.0118971091772581
22820.0,-0.0019057019092973,3.6051254884450668,0.0119024432539555
22830.0,-0.0018726940221674,3.605045967056284,0.0119076910260825
22840.0,-0.0018740325127784,3.6049670741875515,0.0119128948129366
22850.0,-0.0018741830333339,3.604888111086655,0.0119181006678618
22860.0,-0.0018736243641554,3.6048091178938013,0.0119233059559138
22870.0,-0.0018728349601096,3.604730114221415,0.011928509371642
22880.0,-0.0018722929510862,3.604651099458381,0.0119337109381853
22890.0,-0.0018724761425757,3.6045720527741216,0.0119389120063709
22900.0,-0.0018738620163587,3.6044929331480704,0.0119441152538139
22910.0,-0.0018769277312828,3.604413679341765,0.011949324684019
22920.0,-0.0018821501241686,3.604334209819787,0.0119545456254849
22930.0,-0.0018876575801497,3.604254472385471,0.0119597814695186
22940.0,-0.0018906890071684,3.6041745127752907,0.0119650291731121
22950.0,-0.0018918333056021,3.60409442281307,0.0119702826763243
22960.0,-0.0018915685438723,3.6040142719074084,0.0119755374011153
22970.0,-0.0018903724901432,3.6039341093329007,0.0119807900969958
22980.0,-0.0018893988952796,3.6038539498714877,0.0119860397794756
22990.0,-0.0018887218894219,3.603773782301211,0.0119912871694543
23000.0,-0.0018885314163159,3.6036935897662215,0.0119965333546012
23010.0,-0.0018889301243341,3.6036133491558573,0.0120017798289632
23020.0,-0.0018896270272506,3.6035330413122675,0.0120070278250071
23030.0,-0.0018909031572142,3.603452647248992,0.0120122785613744
23040.0,-0.0018921314348591,3.603372155299791,0.0120175327760856
23050.0,-0.0018927260715051,3.6032915795984493,0.0120227895226222
23060.0,-0.0018923769473367,3.603210953395262,0.0120280466101484
23070.0,-0.0018907741360442,3.60313032322692,0.0120333009866531
23080.0,-0.00189296151552,3.6030496347787966,0.012038556175058
23090.0,-0.0018961219637652,3.6029687861001487,0.0120438187910015
23100.0,-0.0018970977560418,3.602887802573654,0.0120490871517234
23110.0,-0.0018955797781251,3.602806783690432,0.0120543547594098
23120.0,-0.0018912591086279,3.602725842377457,0.0120596142578636
23130.0,-0.0019006675108495,3.602644744852158,0.0120648808226129
23140.0,-0.0019168354461976,3.6025630521468357,0.0120701829100532
23150.0,-0.0019292672550136,3.602480698242184,0.0120755247193605
23160.0,-0.0019376548467806,3.6023978484317234,0.0120808954445018
23170.0,-0.00194169032318,3.602314681605802,0.0120862834239046
23180.0,-0.0019410659843992,3.6022313897287783,0.0120916761409984
23190.0,-0.0019356696000326,3.602148174640807,0.0120970604959768
23200.0,-0.0019260985596335,3.602065229284771,0.0121024240628652
23210.0,-0.0019131109923089,3.601982717176944,0.012107756298354
23220.0,-0.0018974645561605,3.601900769616578,0.0121130487643936
23230.0,-0.0018879512445423,3.601819312628826,0.012118306286339
23240.0,-0.001883505017177,3.601738105623614,0.0121235444200358
23250.0,-0.0018786656053118,3.601657048097008,0.0121287696570115
23260.0,-0.0018741886024551,3.6015761407859914,0.0121339819545223
23270.0,-0.001870829133824,3.6014953518218946,0.0121391833680449
23280.0,-0.0018693418572084,3.601414616647028,0.0121443780499769
23290.0,-0.0018704809641642,3.6013338379448974,0.0121495722483399
23300.0,-0.0018750001814273,3.6012528855540364,0.0121547743054866
23310.0,-0.0018836527726374,3.601171596350843,0.0121599946568117
23320.0,-0.00187542512967,3.601090245468969,0.0121652155983426
23330.0,-0.0018519732535391,3.601009528244133,0.0121703925405415
23340.0,-0.0018349237854704,3.600929636670767,0.0121755132308735
23350.0,-0.0018250279203363,3.600850277360922,0.0121805964971316
23360.0,-0.0018230363964557,3.6007711251524595,0.0121856632531271
23370.0,-0.0018296352878702,3.6006918222346944,0.0121907364082442
23380.0,-0.0018445293542669,3.600612001260348,0.0121958394146916
23390.0,-0.001866658061829,3.6005313233110634,0.0122009938416584
23400.0,-0.0018949412315486,3.6004494951362633,0.0122062182851215
23410.0,-0.0019102948107948,3.6003666617485446,0.0122115033351803
23420.0,-0.0019082722203548,3.600283481188586,0.0122168069005013
23430.0,-0.0019091791985597,3.6002002674848024,0.0122221089163609
23440.0,-0.0019119384769005,3.6001169160452067,0.0122274160242435
23450.0,-0.0019154734500888,3.600033369015052,0.0122327318741421
23460.0,-0.0019187081745975,3.5999496154168957,0.0122380571263986
23470.0,-0.0019205673678294,3.599865691277528,0.0122433894535409
