Seconds,Amps,Volts,Ah
0.0,-0.0018900339050699,4.098293778706983,0.0
10.0,-0.0018900713569304,4.097993562005818,5.250146197222771e-06
20.0,-0.0018900198162991,4.097693440095883,1.0500272826708414e-05
30.0,-0.0018907420622251,4.097393362986274,1.5751330991325547e-05
40.0,-0.0018904807991725,4.097093347329586,2.1003029409933492e-05
50.0,-0.0018900458217047,4.096793484867582,2.6253760827818604e-05
60.0,-0.0018881342927186,4.096493906290296,3.150123320896223e-05
70.0,-0.0018867157952918,4.0961946892811945,3.674408055342137e-05
80.0,-0.0018874721947154,4.095895622202824,4.198600831732042e-05
90.0,-0.0018889939984864,4.095596472119284,4.7231100252323054e-05
100.0,-0.0018905014393749,4.095297179674026,5.2480399471575006e-05
110.0,-0.0018899916498984,4.094997905818953,5.7731084317788056e-05
120.0,-0.0018898292833783,4.0946987826858745,6.298083561400587e-05
130.0,-0.0018897194289653,4.094399778534901,6.82302088255944e-05
140.0,-0.0018900032630237,4.094100858005248,7.347982367557934e-05
150.0,-0.0018899888437896,4.093802013539676,7.87298127128202e-05
160.0,-0.0018899861758025,4.093503267761327,8.397977801780946e-05
170.0,-0.0018897475041304,4.093204638311469,8.922940812882763e-05
180.0,-0.0018894491382935,4.092906148480763,9.447829235441662e-05
190.0,-0.0018893569200619,4.092607786629879,9.972663410213266e-05
200.0,-0.001889691388679,4.092309502723192,0.0001049753123087
210.0,-0.0018912846630896,4.0920111637659,0.0001102266679361
220.0,-0.0018925231565809,4.091712698569529,0.0001154819565746
230.0,-0.0018924528627527,4.091414238430261,0.0001207388677125
240.0,-0.0018901225056422,4.091116064615748,0.0001259924446131
250.0,-0.001893827478553,4.090817879470203,0.0001312479307022
260.0,-0.0018969243647196,4.0905192556408,0.0001365128638179
270.0,-0.0018968748873818,4.090220489196781,0.0001417820294458
280.0,-0.0018912947752815,4.089922263198806,0.0001470433761995
290.0,-0.0018955858776663,4.089624235646162,0.0001523029326619
300.0,-0.0018998826046566,4.089325629591772,0.0001575744166652
310.0,-0.0018997240557033,4.089026795515052,0.0001628516481379
320.0,-0.0018927363240924,4.088728620633549,0.0001681189542209
330.0,-0.0018949378302577,4.08843091889357,0.0001733796127686
340.0,-0.0018995084463328,4.088132781973207,0.0001786496770417
350.0,-0.0018998549178014,4.08783435600121,0.000183926570603
360.0,-0.0018936045055301,4.087536490734522,0.0001891952642465
370.0,-0.0018982809938312,4.087238845878436,0.0001944617718845
380.0,-0.0019112652286338,4.086939912344738,0.0001997528083046
390.0,-0.0019227791946254,4.08663915521564,0.0002050778700036
400.0,-0.0019304485907121,4.086336992968011,0.000210429575261
410.0,-0.0019318997372602,4.086034215640151,0.0002157939479387
420.0,-0.0019247595911921,4.085731984143136,0.0002211504192282
430.0,-0.0019066557616768,4.085431829557206,0.0002264718294405
440.0,-0.0018948726557228,4.085134113437019,0.0002317517300203
450.0,-0.0019039494655666,4.084836706016415,0.0002370278718554
460.0,-0.0019073058947097,4.084538422437537,0.000242321282078
470.0,-0.0019038973887133,4.084240240192422,0.0002476146199716
480.0,-0.0018967511523527,4.083942980474789,0.0002528932985009
490.0,-0.0018896716306638,4.083646929388384,0.0002581522190329
500.0,-0.0018864621855533,4.083351778160015,0.0002633968493332
510.0,-0.0018946344581988,4.083056334513033,0.0002686483724495
520.0,-0.0019176142626023,4.082758553579678,0.0002739431623395
530.0,-0.0019244393272325,4.082458542849338,0.0002792793478809
540.0,-0.0019189168112904,4.08215852890967,0.0002846173425178
550.0,-0.0019048526482841,4.081860141513795,0.0002899281334338
560.0,-0.0018860515202665,4.0815644147587,0.0002951932781124
570.0,-0.0018663168334681,4.081271788227748,0.0003004049008259
580.0,-0.0018494506953931,4.0809821081441955,0.0003055656890604
590.0,-0.0018154598007899,4.080696482482936,0.0003106558425274
600.0,-0.0017887537042623,4.080415673805944,0.0003156616946177
610.0,-0.0017763202658596,4.080137998899091,0.0003206131862429
620.0,-0.0017819565576484,4.079860937208121,0.0003255552373866
630.0,-0.0018094582555149,4.079581380565698,0.000330543313516
640.0,-0.0018626196249296,4.079295634378769,0.0003356434216833
650.0,-0.0018381045206865,4.079007751025201,0.00034078331633
660.0,-0.0017719263729179,4.078727012083481,0.0003457972481267
670.0,-0.001742817168448,4.078453766985412,0.0003506788363786
680.0,-0.0017537119592467,4.078182018729064,0.0003555351268337
690.0,-0.0018031210322468,4.077905665766258,0.0003604751726552
700.0,-0.0018881268998049,4.077618956687472,0.0003656019058942
