Seconds,Amps,Volts,Ah
0.0,-0.0018900683770157883,4.382983515063757,0.0
141.541340122596,-0.001888625549168019,4.379504643661335,7.428352808683258e-05
283.082680245192,-0.0018917203248020773,4.376039185144949,0.00014859953102136503
424.62402036778803,-0.0018908312387981186,4.3725865241952855,0.00022295889454842371
566.1653604903695,-0.0018895237201575017,4.369150548709186,0.0002972750760803153
707.7067006129655,-0.001890494746448034,4.365729422820758,0.0003715846426707997
849.2480407355615,-0.00189225221469717,4.362320255766626,0.0004459478474242995
990.7893808581575,-0.0018918991248998548,4.3589241337936695,0.0005203386601789206
1132.3307209807535,-0.0018893977809749211,4.3555447401451834,0.0005946733589926659
1273.8720611033496,-0.00188916196204916,4.352181808198729,0.0006689542492372344
1415.413401225931,-0.0018897228769739183,4.348832468800435,0.0007432415303878226
1556.954741348527,-0.0018867172506303617,4.345499035099923,0.0008174807521314151
1698.496081471123,-0.0018913765349227044,4.342177755007425,0.0008917524823419745
1840.037421593719,-0.0019013641578388334,4.338857163402984,0.0009663121490629464
1981.578761716315,-0.0018903431680816125,4.335550930135261,0.0010408515013217573
2123.120101838911,-0.0018903557295197816,4.33226755813865,0.0011151744441782185
2264.6614419614925,-0.001890110385857301,4.32899749952055,0.0011894928108807934
2406.2027820840885,-0.0018897212112845981,4.325740966845203,0.0012637987038942866
2547.7441222066846,-0.001889590656714551,4.32249772490443,0.0013380943798023195
2689.2854623292806,-0.001890292709875225,4.319266707136499,0.0014124012905265132
2830.8268024518766,-0.0018900985787842128,4.316047842909148,0.0014867181862466064
2972.368142574458,-0.0018893838441674667,4.312842206175192,0.0015610172150124849
3113.909482697054,-0.0018880265888682655,4.309650638493519,0.0016352755115242798
3255.45082281965,-0.0018912536355353059,4.306469678145041,0.001709570565366074
3396.992162942246,-0.0019285276276195175,4.3032668826311715,0.0017846618096663616
3538.5335030648275,-0.0019642097859404266,4.300015450694406,0.0018611872638692184
3680.0748431874235,-0.0017436759810945228,4.29693005473518,0.0019340788083813953
3821.6161833100196,-0.0018886352979385057,4.293918434823669,0.002005484670350388
3963.1575234326156,-0.0021330617376619683,4.290596398847109,0.0020845452797928904
4104.698863555212,-0.001959819932275107,4.287228817886018,0.002165005273754843
4246.240203677808,-0.0016507240595360936,4.2842690690898015,0.0022359832230843674
4387.781543800389,-0.0016186478386964855,4.281597768553429,0.002300254234172551
4529.322883922985,-0.0019205861076250549,4.278715268782365,0.00236983033358501
4670.864224045581,-0.0021852946415195354,4.2753832403234,0.0024505458701985575
4812.405564168177,-0.002153960171306238,4.271875622654752,0.0025358491953847775
4953.946904290773,-0.001889252281984898,4.268619902182112,0.002615332766084673
5095.488244413369,-0.0016417024747374632,4.2657864761079765,0.002684746108887276
5237.029584535958,-0.001680647291234619,4.26312869665635,0.0027500585864194543
5378.570924658554,-0.001879103528680948,4.260289778462749,0.0028200380171907527
5520.112264781143,-0.0019444635777919812,4.2572504555831845,0.0028952036855655894
5661.653604903739,-0.001900821871724794,4.254204171056055,0.0029707963044098354
5803.194945026335,-0.0018763133261384091,4.251221801653472,0.003045049190205637
5944.736285148923,-0.0018753435286561761,4.248269157853865,0.0031188012094983744
6086.277625271519,-0.0018836747870123512,4.245320196132689,0.003192697944212973
6227.818965394115,-0.0018897765143427781,4.242369322326835,0.003266878410057579
6369.360305516704,-0.0018911221379913762,4.239421951187063,0.0033412052797963387
6510.9016456393,-0.001890339859139696,4.236483348287299,0.00341554322405975
6652.442985761896,-0.001890467018258352,4.2335543296567035,0.003489868289639139
6793.984325884485,-0.0018774334880965551,4.230644207971716,0.0035639396350722052
6935.525666007081,-0.0018809953534051722,4.2277501225768,0.0036378247815974304
7077.067006129677,-0.0019038236591127481,4.224844387992735,0.0037122287198131584
7218.608346252266,-0.0019037253746323236,4.221929851547422,0.003787079496593543
7360.149686374862,-0.0019117017553344365,4.219017852776229,0.003862085145081816
