Seconds,Volts,Amps
1165.003,3.446849765,0.001884736
1170.003,3.447874228,0.00188485
1175.003,3.448894283,0.00188544
1180.003,3.44990993,0.001886494
1185.003,3.450921169,0.001888001
1190.003,3.451927999,0.001889949
1195.003,3.452893943,0.00188886
1200.003,3.453858962,0.001888494
1205.003,3.454823982,0.001888928
1210.003,3.455789002,0.001890155
1210.004,3.453826794,0
1210.104,3.453531523,0
1210.204,3.453283634,0
1210.304,3.453060811,0
1210.404,3.452856358,0
1210.504,3.452666453,0
1210.604,3.452488412,0
1210.704,3.452320609,0
1210.804,3.452161841,0
1210.904,3.452011219,0
1211.004,3.451867768,0
1211.104,3.451730511,0
1211.204,3.451598645,0
1211.304,3.451472235,0
1211.404,3.45135051,0
1211.504,3.451232926,0
1211.604,3.451118768,0
1211.704,3.451006664,0
1211.804,3.450897765,0
1211.904,3.450792071,0
1212.004,3.45068955,0
1212.104,3.450588998,0
1212.204,3.450491159,0
1212.304,3.450396034,0
1212.404,3.450303622,0
1212.504,3.45021181,0
1212.604,3.450121698,0
1212.704,3.450033401,0
1212.804,3.44994692,0
1212.904,3.449862255,0
1213.004,3.449779406,0
1213.104,3.449698372,0
1213.204,3.449619155,0
1213.304,3.449540708,0
1213.404,3.449463443,0
1213.504,3.44938768,0
1213.604,3.449313418,0
1213.704,3.449240657,0
1213.804,3.449169398,0
1213.904,3.44909964,0
1214.004,3.449030588,0
1214.104,3.448961837,0
1214.204,3.448894154,0
1214.304,3.44882754,0
1214.404,3.448761993,0
1214.504,3.448697515,0
1214.604,3.448634105,0
1214.704,3.448571576,0
1214.804,3.448509239,0
1214.904,3.448447726,0
1215.004,3.448387035,0
1215.104,3.448327168,0
1215.204,3.448268124,0
1215.304,3.448209903,0
1215.404,3.448152505,0
1215.504,3.448095299,0
1215.604,3.448038712,0
1215.704,3.447982785,0
1215.804,3.447927516,0
1215.904,3.447872906,0
1216.004,3.447818954,0
1216.104,3.447765661,0
1216.204,3.447712864,0
1216.304,3.447660564,0
1216.404,3.447608814,0
1216.504,3.447557603,0
1216.604,3.447506918,0
1216.704,3.447456747,0
1216.804,3.447407079,0
1216.904,3.4473579,0
1217.004,3.447309199,0
1217.104,3.447260965,0
1217.204,3.447213184,0
1217.304,3.447165844,0
1217.404,3.447118935,0
1217.504,3.447072443,0
1217.604,3.447026356,0
1217.704,3.446980661,0
1217.804,3.446935348,0
1217.904,3.446890403,0
1218.004,3.446845815,0
1218.104,3.446801572,0
1218.204,3.446757661,0
1218.304,3.446714071,0
1218.404,3.446670789,0
1218.504,3.446627803,0
1218.604,3.446585102,0
1218.704,3.446542672,0
1218.804,3.446500502,0
1218.904,3.44645858,0
1219.004,3.446416894,0
1219.104,3.44637563,0
1219.204,3.446334772,0
1219.304,3.446294187,0
1219.404,3.446253866,0
1219.504,3.446213802,0
1219.604,3.446173988,0
1219.704,3.446134416,0
1219.804,3.446095078,0
1219.904,3.446055967,0
1220.004,3.446017075,0
1220.005,3.447992127,0.00189
1225.005,3.452879919,0.001890003
1230.005,3.454936036,0.001890005
1235.005,3.456464869,0.001890003
1240.005,3.457769816,0.001889992
1245.005,3.458958409,0.00189
1250.005,3.460068526,0.001889998
1255.005,3.461123878,0.001890003
1260.005,3.462139088,0.001890004
1265.005,3.463126841,0.001890003
1270.005,3.464084804,0.001889841
1275.005,3.465026361,0.001889936
1280.005,3.465950364,0.001889917
1285.005,3.466850929,0.00188945
1290.005,3.467747082,0.001889489
1295.005,3.468636366,0.001889796
1300.005,3.469504292,0.001889387
1305.005,3.470372218,0.001889669
1310.005,3.471224534,0.001889509
1315.005,3.472068264,0.001889395
1320.005,3.472911518,0.001889897
1325.005,3.473741069,0.001889924
1330.005,3.47456294,0.001889956
1335.005,3.47537713,0.001889981
1340.005,3.476183639,0.001889986
1345.005,3.476982468,0.001889961
1350.005,3.47777512,0.001890023
1355.005,3.478560896,0.001890103
1360.005,3.479339577,0.00189017
1365.005,3.480111162,0.001890215
1370.005,3.48087565,0.001890228
1375.005,3.481635003,0.00189029
1380.005,3.482389145,0.001890393
1385.005,3.483137216,0.001890487
1390.005,3.483879215,0.001890563
1395.005,3.484615143,0.001890612
1400.005,3.485345,0.001890628
1405.005,3.486068786,0.001890602
1410.005,3.486786501,0.001890526
1415.005,3.487498144,0.001890393
1420.005,3.488203716,0.001890194
1425.005,3.488904591,0.001890033
1430.005,3.489603906,0.001890158
1435.005,3.490298138,0.001890278
1440.005,3.490987287,0.001890388
1445.005,3.491671353,0.001890479
1450.005,3.492350336,0.001890547
1455.005,3.493024235,0.001890584
1460.005,3.493693051,0.001890584
1465.005,3.494356784,0.001890541
1470.005,3.495015433,0.00189045
1475.005,3.495668999,0.001890303
1480.005,3.49632069,0.001890343
1485.005,3.496968397,0.001890404
1490.005,3.497611678,0.001890445
1495.005,3.498250531,0.001890461
1500.005,3.498884958,0.001890448
1505.005,3.499514957,0.0018904
1510.005,3.50014053,0.001890311
1515.005,3.500761675,0.001890177
1520.005,3.501378393,0.001889993
1520.006,3.499523718,0
1520.106,3.499307915,0
1520.206,3.499132995,0
1520.306,3.498977458,0
1520.406,3.498835407,0
1520.506,3.498703772,0
1520.606,3.49858049,0
1520.706,3.498464397,0
1520.806,3.498354667,0
1520.906,3.498250644,0
1521.006,3.498151631,0
1521.106,3.498056948,0
1521.206,3.497966019,0
1521.306,3.497878899,0
1521.406,3.497795039,0
1521.506,3.497714056,0
1521.606,3.497635451,0
1521.706,3.497558287,0
1521.806,3.497483355,0
1521.906,3.497410656,0
1522.006,3.497340166,0
1522.106,3.497271052,0
1522.206,3.49720383,0
1522.306,3.497138499,0
1522.406,3.49707506,0
1522.506,3.497012053,0
1522.606,3.496950237,0
1522.706,3.496889694,0
1522.806,3.496830422,0
1522.906,3.496772423,0
1523.006,3.496715695,0
1523.106,3.496660239,0
1523.206,3.496606054,0
1523.306,3.496552399,0
1523.406,3.496499564,0
1523.506,3.496447777,0
1523.606,3.496397039,0
1523.706,3.496347349,0
1523.806,3.496298707,0
1523.906,3.496251114,0
1524.006,3.496204049,0
1524.106,3.496157168,0
1524.206,3.496111034,0
1524.306,3.496065647,0
1524.406,3.496021008,0
1524.506,3.495977115,0
1524.606,3.495933969,0
1524.706,3.495891478,0
1524.806,3.495849093,0
1524.906,3.495807286,0
1525.006,3.495766055,0
1525.106,3.4957254,0
1525.206,3.495685322,0
1525.306,3.49564582,0
1525.406,3.495606895,0
1525.506,3.495568148,0
1525.606,3.4955298,0
1525.706,3.495491913,0
1525.806,3.495454487,0
1525.906,3.495417522,0
1526.006,3.495381018,0
1526.106,3.495344976,0
1526.206,3.495309302,0
1526.306,3.495273962,0
1526.406,3.495239007,0
1526.506,3.49520443,0
1526.606,3.495170222,0
1526.706,3.495136374,0
1526.806,3.495102879,0
1526.906,3.495069728,0
1527.006,3.495036911,0
1527.106,3.495004422,0
1527.206,3.49497225,0
1527.306,3.494940389,0
1527.406,3.494908828,0
1527.506,3.49487756,0
1527.606,3.494846577,0
1527.706,3.494815874,0
1527.806,3.49478544,0
1527.906,3.494755265,0
1528.006,3.494725342,0
1528.106,3.494695663,0
1528.206,3.494666218,0
1528.306,3.494637,0
1528.406,3.494607999,0
1528.506,3.494579208,0
1528.606,3.494550619,0
1528.706,3.494522222,0
1528.806,3.494494009,0
1528.906,3.494465973,0
1529.006,3.494438104,0
1529.106,3.494410472,0
1529.206,3.494383166,0
1529.306,3.49435605,0
1529.406,3.494329119,0
1529.506,3.494302367,0
1529.606,3.49427579,0
1529.706,3.494249382,0
1529.806,3.494223137,0
1529.906,3.49419705,0
1530.006,3.494171116,0
1530.007,3.496037694,0.001890013
1535.007,3.49938204,0.001890006
1540.007,3.500758767,0.001889997
1545.007,3.501782772,0.001889999
1550.007,3.502648318,0.001889999
1555.007,3.503431035,0.001889993
1560.007,3.504163628,0.001889998
1565.007,3.504862391,0.001890003
1570.007,3.505536914,0.001889999
1575.007,3.506192812,0.001890002
1580.007,3.50683382,0.001890004
1585.007,3.507462512,0.001890001
1590.007,3.508080782,0.001889996
1595.007,3.508690339,0.001889995
1600.007,3.509293256,0.001890004
1605.007,3.509889885,0.001890008
1610.007,3.510479833,0.001889998
1615.007,3.511064419,0.001890013
1620.007,3.511643083,0.001890025
1625.007,3.51221694,0.001890038
1630.007,3.512786389,0.001890052
1635.007,3.513351033,0.001890056
1640.007,3.513910873,0.001890043
1645.007,3.514465908,0.001890007
1650.007,3.515017759,0.001890018
1655.007,3.515565702,0.001890036
1660.007,3.51610951,0.001890047
1665.007,3.516649184,0.001890046
1670.007,3.517184832,0.00189003
1675.007,3.517718554,0.001890065
1680.007,3.518248925,0.001890101
1685.007,3.518775945,0.001890133
1690.007,3.519299615,0.001890158
1695.007,3.519819933,0.001890172
1700.007,3.520336901,0.001890172
1705.007,3.520850519,0.001890154
1710.007,3.521360785,0.001890113
1715.007,3.521867701,0.001890047
1720.007,3.522372291,0.001890025
1725.007,3.522875049,0.001890077
1730.007,3.523374898,0.001890127
1735.007,3.523871838,0.001890169
1740.007,3.524365869,0.001890203
1745.007,3.524856991,0.001890224
1750.007,3.525345204,0.001890229
1755.007,3.525830507,0.001890216
1760.007,3.526312902,0.001890181
1765.007,3.526792388,0.001890122
1770.007,3.527270713,0.001890154
1775.007,3.527746762,0.001890201
1780.007,3.528220288,0.001890243
1785.007,3.528691291,0.001890277
1790.007,3.529159772,0.001890301
1795.007,3.52962573,0.001890312
1800.007,3.530089165,0.001890309
1805.007,3.530550077,0.001890288
1810.007,3.531008467,0.001890247
1815.007,3.531464471,0.001890195
1820.007,3.531918388,0.001890149
1825.007,3.532369885,0.001890085
1830.007,3.532818962,0.00189
1830.008,3.531051151,0
1830.108,3.530875745,0
1830.208,3.530737908,0
1830.308,3.530616565,0
1830.408,3.530506222,0
1830.508,3.530404191,0
1830.608,3.530308723,0
1830.708,3.530218891,0
1830.808,3.530134054,0
1830.908,3.530053683,0
1831.008,3.529977222,0
1831.108,3.529904135,0
1831.208,3.529833968,0
1831.308,3.529766767,0
1831.408,3.5297021,0
1831.508,3.529639665,0
1831.608,3.529579072,0
1831.708,3.529519604,0
1831.808,3.52946187,0
1831.908,3.52940587,0
1832.008,3.529351587,0
1832.108,3.52929838,0
1832.208,3.529246645,0
1832.308,3.529196383,0
1832.408,3.529147592,0
1832.508,3.529099146,0
1832.608,3.529051632,0
1832.708,3.529005111,0
1832.808,3.528959583,0
1832.908,3.528915048,0
1833.008,3.528871506,0
1833.108,3.528828958,0
1833.208,3.528787403,0
1833.308,3.528746258,0
1833.408,3.528705751,0
1833.508,3.528666062,0
1833.608,3.528627191,0
1833.708,3.528589137,0
1833.808,3.528551901,0
1833.908,3.528515482,0
1834.008,3.528479485,0
1834.108,3.528443627,0
1834.208,3.528408353,0
1834.308,3.528373662,0
1834.408,3.528339554,0
1834.508,3.528306031,0
1834.608,3.52827309,0
1834.708,3.528240669,0
1834.808,3.528208329,0
1834.908,3.528176439,0
1835.008,3.528145001,0
1835.108,3.528114014,0
1835.208,3.528083477,0
1835.308,3.528053392,0
1835.408,3.528023758,0
1835.508,3.527994274,0
1835.608,3.527965094,0
1835.708,3.527936275,0
1835.808,3.527907817,0
1835.908,3.52787972,0
1836.008,3.527851984,0
1836.108,3.527824609,0
1836.208,3.527797527,0
1836.308,3.527770703,0
1836.408,3.527744181,0
1836.508,3.527717955,0
1836.608,3.527692018,0
1836.708,3.527666364,0
1836.808,3.527640985,0
1836.908,3.527615875,0
1837.008,3.527591028,0
1837.108,3.527566437,0
1837.208,3.527542095,0
1837.308,3.527517996,0
1837.408,3.527494132,0
1837.508,3.527470498,0
1837.608,3.527447087,0
1837.708,3.527423896,0
1837.808,3.527400918,0
1837.908,3.527378143,0
1838.008,3.527355566,0
1838.108,3.527333179,0
1838.208,3.527310978,0
1838.308,3.527288954,0
1838.408,3.527267102,0
1838.508,3.527245415,0
1838.608,3.527223886,0
1838.708,3.527202508,0
1838.808,3.527181276,0
1838.908,3.527160183,0
1839.008,3.527139222,0
1839.108,3.527118435,0
1839.208,3.527097909,0
1839.308,3.527077532,0
1839.408,3.527057299,0
1839.508,3.527037207,0
1839.608,3.527017251,0
1839.708,3.526997427,0
1839.808,3.526977731,0
1839.908,3.526958158,0
1840.008,3.526938704,0
1840.009,3.528716241,0.001890011
1845.009,3.531288686,0.001890003
1850.009,3.532329177,0.001889998
1855.009,3.533093632,0.001889999
1860.009,3.533734168,0.001889999
1865.009,3.534310707,0.001889996
1870.009,3.53484924,0.001889999
1875.009,3.535362652,0.001890002
1880.009,3.535858441,0.001889999
1885.009,3.536340864,0.001890001
1890.009,3.536812778,0.001890002
1895.009,3.537276125,0.001890001
1900.009,3.537732321,0.001889998
1905.009,3.538182629,0.001889997
1910.009,3.538628589,0.001890002
1915.009,3.539070456,0.001890004
1920.009,3.539507937,0.001889999
1925.009,3.539941894,0.001890008
1930.009,3.540371964,0.001890014
1935.009,3.540798936,0.001890022
1940.009,3.541223103,0.00189003
1945.009,3.541644178,0.001890032
1950.009,3.542062163,0.001890024
1955.009,3.542477056,0.001890004
1960.009,3.542889913,0.00189001
1965.009,3.543300265,0.00189002
1970.009,3.543707964,0.001890027
1975.009,3.54411301,0.001890026
1980.009,3.544515471,0.001890019
1985.009,3.544916767,0.001890037
1990.009,3.545315938,0.001890056
1995.009,3.545712982,0.001890073
2000.009,3.546107901,0.001890086
2005.009,3.546500693,0.001890093
2010.009,3.54689136,0.001890093
2015.009,3.5472799,0.001890082
2020.009,3.547666315,0.001890061
2025.009,3.548050604,0.001890026
2030.009,3.548433367,0.001890013
2035.009,3.54881491,0.001890041
2040.009,3.549194589,0.001890068
2045.009,3.549572403,0.001890091
2050.009,3.549948353,0.00189011
2055.009,3.550322439,0.001890122
2060.009,3.550694661,0.001890126
2065.009,3.551065018,0.00189012
2070.009,3.551433511,0.001890104
2075.009,3.55180014,0.001890074
2080.009,3.552165939,0.001890092
2085.009,3.552530257,0.001890118
2090.009,3.552892941,0.001890141
2095.009,3.55325399,0.00189016
2100.009,3.553613406,0.001890173
2105.009,3.553971187,0.00189018
2110.009,3.554327335,0.00189018
2115.009,3.554681848,0.00189017
2120.009,3.555034727,0.00189015
2125.009,3.55538604,0.001890121
2130.009,3.555735939,0.001890092
2135.009,3.556084255,0.001890052
2140.009,3.55643099,0.00189
2140.01,3.554735792,0
2140.11,3.554585068,0
2140.21,3.554469885,0
2140.31,3.554369433,0
2140.41,3.554278463,0
2140.51,3.554194518,0
2140.61,3.554116041,0
2140.71,3.554042247,0
2140.81,3.553972612,0
2140.91,3.553906682,0
2141.01,3.55384399,0
2141.11,3.553784086,0
2141.21,3.553726587,0
2141.31,3.553671539,0
2141.41,3.55361858,0
2141.51,3.553567458,0
2141.61,3.553517849,0
2141.71,3.55346917,0
2141.81,3.553421918,0
2141.91,3.553376094,0
2142.01,3.553331685,0
2142.11,3.553288169,0
2142.21,3.553245868,0
2142.31,3.553204782,0
2142.41,3.553164912,0
2142.51,3.55312533,0
2142.61,3.553086521,0
2142.71,3.553048533,0
2142.81,3.553011367,0
2142.91,3.552975024,0
2143.01,3.552939503,0
2143.11,3.552904803,0
2143.21,3.552870926,0
2143.31,3.552837387,0
2143.41,3.552804376,0
2143.51,3.552772041,0
2143.61,3.552740383,0
2143.71,3.552709401,0
2143.81,3.552679095,0
2143.91,3.552649466,0
2144.01,3.552620189,0
2144.11,3.552591027,0
2144.21,3.552562348,0
2144.31,3.552534153,0
2144.41,3.552506442,0
2144.51,3.552479214,0
2144.61,3.552452469,0
2144.71,3.552426157,0
2144.81,3.552399912,0
2144.91,3.552374041,0
2145.01,3.552348545,0
2145.11,3.552323422,0
2145.21,3.552298674,0
2145.31,3.552274301,0
2145.41,3.552250301,0
2145.51,3.552226429,0
2145.61,3.552202808,0
2145.71,3.552179486,0
2145.81,3.552156465,0
2145.91,3.552133743,0
2146.01,3.552111321,0
2146.11,3.552089199,0
2146.21,3.552067321,0
2146.31,3.552045656,0
2146.41,3.552024243,0
2146.51,3.552003075,0
2146.61,3.551982147,0
2146.71,3.551961454,0
2146.81,3.55194099,0
2146.91,3.55192075,0
2147.01,3.551900728,0
2147.11,3.551880918,0
2147.21,3.551861315,0
2147.31,3.551841914,0
2147.41,3.551822708,0
2147.51,3.551803693,0
2147.61,3.551784864,0
2147.71,3.551766218,0
2147.81,3.551747749,0
2147.91,3.55172945,0
2148.01,3.551711314,0
2148.11,3.551693338,0
2148.21,3.551675516,0
2148.31,3.551657841,0
2148.41,3.55164031,0
2148.51,3.551622915,0
2148.61,3.551605653,0
2148.71,3.551588517,0
2148.81,3.551571502,0
2148.91,3.551554603,0
2149.01,3.551537814,0
2149.11,3.551521167,0
2149.21,3.551504737,0
2149.31,3.551488431,0
2149.41,3.551472245,0
2149.51,3.551456176,0
2149.61,3.551440219,0
2149.71,3.551424372,0
2149.81,3.551408631,0
2149.91,3.551392992,0
2150.01,3.551377453,0
2150.011,3.553080744,0.001890009
2155.011,3.555187116,0.001890002
2160.011,3.556022771,0.001889999
2165.011,3.556628479,0.001889999
2170.011,3.557130984,0.001889999
2175.011,3.557580703,0.001889997
2180.011,3.557999559,0.001889999
2185.011,3.558398359,0.001890001
2190.011,3.558783326,0.00189
2195.011,3.559157905,0.001890001
2200.011,3.55952442,0.001890001
2205.011,3.559884436,0.00189
2210.011,3.560239081,0.001889999
2215.011,3.560589359,0.001889998
2220.011,3.560936488,0.001890001
2225.011,3.56128066,0.001890003
2230.011,3.561621644,0.001889999
2235.011,3.561960061,0.001890005
2240.011,3.562295647,0.00189001
2245.011,3.562629007,0.001890015
2250.011,3.562960365,0.00189002
2255.011,3.563289502,0.001890021
2260.011,3.563616419,0.001890016
2265.011,3.563941115,0.001890003
2270.011,3.564264357,0.001890006
2275.011,3.564585808,0.001890013
2280.011,3.564905358,0.001890017
2285.011,3.565223006,0.001890018
2290.011,3.565538801,0.001890013
2295.011,3.565853801,0.001890025
2300.011,3.56616729,0.001890036
2305.011,3.566479269,0.001890047
2310.011,3.566789738,0.001890055
2315.011,3.567098696,0.001890059
2320.011,3.567406144,0.001890059
2325.011,3.567712082,0.001890052
2330.011,3.568016509,0.001890038
2335.011,3.568319426,0.001890016
2340.011,3.568621241,0.001890008
2345.011,3.568922166,0.001890026
2350.011,3.56922176,0.001890043
2355.011,3.569520022,0.001890058
2360.011,3.569816952,0.00189007
2365.011,3.570112551,0.001890078
2370.011,3.570406818,0.001890081
2375.011,3.570699754,0.001890079
2380.011,3.570991358,0.001890069
2385.011,3.571281631,0.001890052
2390.011,3.571571278,0.001890063
2395.011,3.571859859,0.00189008
2400.011,3.572147266,0.001890095
2405.011,3.572433499,0.001890107
2410.011,3.572718558,0.001890116
2415.011,3.573002443,0.001890121
2420.011,3.573285155,0.001890122
2425.011,3.573566693,0.001890116
2430.011,3.573847057,0.001890104
2435.011,3.574126287,0.001890087
2440.011,3.574404475,0.001890066
2445.011,3.574681521,0.001890037
2450.011,3.574957424,0.00189
2450.012,3.573323734,0
2450.112,3.573190122,0
2450.212,3.573090646,0
2450.312,3.573004679,0
2450.412,3.572927142,0
2450.512,3.572855738,0
2450.612,3.572789041,0
2450.712,3.572726366,0
2450.812,3.57266727,0
2450.912,3.57261135,0
2451.012,3.572558201,0
2451.112,3.572507433,0
2451.212,3.572458713,0
2451.312,3.572412086,0
2451.412,3.572367239,0
2451.512,3.572323954,0
2451.612,3.572281954,0
2451.712,3.572240746,0
2451.812,3.572200753,0
2451.912,3.572161976,0
2452.012,3.572124402,0
2452.112,3.572087595,0
2452.212,3.572051825,0
2452.312,3.572017091,0
2452.412,3.571983395,0
2452.512,3.571949949,0
2452.612,3.571917163,0
2452.712,3.57188508,0
2452.812,3.5718537,0
2452.912,3.571823023,0
2453.012,3.571793049,0
2453.112,3.571763778,0
2453.212,3.57173521,0
2453.312,3.571706931,0
2453.412,3.571679103,0
2453.512,3.571651854,0
2453.612,3.571625184,0
2453.712,3.571599092,0
2453.812,3.571573578,0
2453.912,3.571548643,0
2454.012,3.571524009,0
2454.112,3.571499476,0
2454.212,3.571475357,0
2454.312,3.571451652,0
2454.412,3.571428361,0
2454.512,3.571405484,0
2454.612,3.571383021,0
2454.712,3.571360928,0
2454.812,3.571338894,0
2454.912,3.571317182,0
2455.012,3.57129579,0
2455.112,3.57127472,0
2455.212,3.57125397,0
2455.312,3.571233542,0
2455.412,3.571213434,0
2455.512,3.571193436,0
2455.612,3.571173654,0
2455.712,3.571154128,0
2455.812,3.571134861,0
