Seconds,Volts,Amps
10512.264,3.872535648,0
10512.364,3.872551148,0
10512.464,3.872566125,0
10512.564,3.872580969,0
10512.664,3.872595479,0
10512.764,3.872609631,0
10512.864,3.872623427,0
10512.964,3.872636866,0
10513.064,3.872649948,0
10513.164,3.872662674,0
10513.264,3.872675043,0
10513.364,3.872687269,0
10513.464,3.872699266,0
10513.564,3.872710972,0
10513.664,3.872722384,0
10513.764,3.872733504,0
10513.864,3.872744331,0
10513.964,3.872754866,0
10514.064,3.872765268,0
10514.164,3.8727756,0
10514.264,3.872785723,0
10514.364,3.872795636,0
10514.464,3.87280534,0
10514.564,3.872814833,0
10514.664,3.872824117,0
10514.764,3.872833236,0
10514.864,3.872842301,0
10514.964,3.872851203,0
10515.064,3.872859942,0
10515.164,3.872868516,0
10515.264,3.872876927,0
10515.364,3.872885174,0
10515.464,3.872893259,0
10515.564,3.872901311,0
10515.664,3.872909232,0
10515.764,3.87291702,0
10515.864,3.872924677,0
10515.964,3.872932203,0
10516.064,3.872939596,0
10516.164,3.872946858,0
10516.264,3.872954026,0
10516.364,3.872961092,0
10516.464,3.872968048,0
10516.564,3.872974897,0
10516.664,3.872981641,0
10516.764,3.872988282,0
10516.864,3.872994824,0
10516.964,3.873001268,0
10517.064,3.873007617,0
10517.164,3.873013873,0
10517.264,3.87302004,0
10517.364,3.873026118,0
10517.464,3.873032111,0
10517.564,3.873038022,0
10517.664,3.873043851,0
10517.764,3.8730496,0
10517.864,3.873055272,0
10517.964,3.873060871,0
10518.064,3.873066399,0
10518.164,3.873071858,0
10518.264,3.873077249,0
10518.364,3.873082577,0
10518.464,3.873087843,0
10518.564,3.873093049,0
10518.664,3.873098199,0
10518.764,3.873103294,0
10518.864,3.873108336,0
10518.964,3.873113329,0
10519.064,3.873118274,0
10519.164,3.873123127,0
10519.264,3.873127913,0
10519.364,3.873132647,0
10519.464,3.873137329,0
10519.564,3.873141961,0
10519.664,3.873146544,0
10519.764,3.873151081,0
10519.864,3.873155573,0
10519.964,3.873160021,0
10520.064,3.873164428,0
10520.065,3.87218642,-0.001890002
10525.065,3.871299783,-0.00189
10530.065,3.871002196,-0.00189
10535.065,3.870809023,-0.00189
10540.065,3.870661276,-0.00189
10545.065,3.870534725,-0.00189
10550.065,3.870419154,-0.00189
10555.065,3.870309893,-0.00189
10560.065,3.870204443,-0.00189
10565.065,3.870101644,-0.00189
10570.065,3.870000679,-0.00189
10575.065,3.869901027,-0.00189
10580.065,3.869802342,-0.00189
10585.065,3.869704328,-0.00189
10590.065,3.869606638,-0.00189
10595.065,3.869509255,-0.00189
10600.065,3.86941223,-0.00189
10605.065,3.869315508,-0.00189
10610.065,3.869219113,-0.00189
10615.065,3.869122919,-0.00189
10620.065,3.869026874,-0.00189
10625.065,3.868931026,-0.00189
10630.065,3.868835376,-0.00189
10635.065,3.868739923,-0.00189
10640.065,3.868644533,-0.00189
10645.065,3.868549261,-0.00189
10650.065,3.86845413,-0.00189
10655.065,3.868359138,-0.00189
10660.065,3.868264283,-0.00189
10665.065,3.868169408,-0.00189
10670.065,3.868074617,-0.001890001
10675.065,3.86797991,-0.001890001
10680.065,3.867885287,-0.001890001
10685.065,3.867790731,-0.001890001
10690.065,3.867696183,-0.001890001
10695.065,3.867601689,-0.001890001
10700.065,3.86750725,-0.001890001
10705.065,3.867412865,-0.001890001
10710.065,3.867318527,-0.001890001
10715.065,3.867224224,-0.001890001
10720.065,3.867129963,-0.001890001
10725.065,3.867035742,-0.001890001
10730.065,3.866941557,-0.00189
10735.065,3.866847408,-0.00189
10740.065,3.866753292,-0.00189
10745.065,3.866659207,-0.00189
10750.065,3.866565151,-0.00189
10755.065,3.866471122,-0.00189
10760.065,3.8663771,-0.00189
10765.065,3.8662831,-0.00189
10770.065,3.866189126,-0.00189
10775.065,3.866095178,-0.00189
10780.065,3.866001257,-0.00189
10785.065,3.865907361,-0.00189
10790.065,3.865813493,-0.00189
10795.065,3.86571965,-0.00189
10800.065,3.865625834,-0.00189
10805.065,3.865532055,-0.001889997
10810.065,3.865438325,-0.001889987
10815.065,3.865344595,-0.001889988
10820.065,3.865250865,-0.00189
10820.066,3.866232007,0
10820.166,3.866320658,0
10820.266,3.866377163,0
10820.366,3.86642235,0
10820.466,3.866461333,0
10820.566,3.866496295,0
10820.666,3.866528493,0
10820.766,3.866558418,0
10820.866,3.866586322,0
10820.966,3.866612475,0
10821.066,3.866637138,0
10821.166,3.866660565,0
10821.266,3.866682964,0
10821.366,3.866704271,0
10821.466,3.866724681,0
10821.566,3.866744321,0
10821.666,3.866763345,0
10821.766,3.86678199,0
10821.866,3.866800043,0
10821.966,3.866817505,0
10822.066,3.866834379,0
10822.166,3.866850844,0
10822.266,3.86686679,0
10822.366,3.866882217,0
10822.466,3.866897125,0
10822.566,3.8669119,0
10822.666,3.866926342,0
10822.766,3.866940428,0
10822.866,3.866954159,0
10822.966,3.866967535,0
10823.066,3.866980557,0
10823.166,3.866993223,0
10823.266,3.867005534,0
10823.366,3.867017702,0
10823.466,3.867029643,0
10823.566,3.867041293,0
10823.666,3.867052651,0
10823.766,3.867063718,0
10823.866,3.867074494,0
10823.966,3.867084978,0
10824.066,3.867095331,0
10824.166,3.867105614,0
10824.266,3.867115688,0
10824.366,3.867125553,0
10824.466,3.86713521,0
10824.566,3.867144657,0
10824.666,3.867153896,0
10824.766,3.86716297,0
10824.866,3.867171991,0
10824.966,3.867180849,0
10825.066,3.867189545,0
10825.166,3.867198077,0
10825.266,3.867206446,0
10825.366,3.867214652,0
10825.466,3.867222696,0
10825.566,3.867230708,0
10825.666,3.867238588,0
10825.766,3.867246338,0
10825.866,3.867253956,0
10825.966,3.867261443,0
10826.066,3.867268799,0
10826.166,3.867276023,0
10826.266,3.867283155,0
10826.366,3.867290184,0
10826.466,3.867297104,0
10826.566,3.867303917,0
10826.666,3.867310625,0
10826.766,3.867317232,0
10826.866,3.867323739,0
10826.966,3.867330149,0
10827.066,3.867336464,0
10827.166,3.867342687,0
10827.266,3.867348821,0
10827.366,3.867354866,0
10827.466,3.867360827,0
10827.566,3.867366705,0
10827.666,3.867372503,0
10827.766,3.86737822,0
10827.866,3.867383862,0
10827.966,3.86738943,0
10828.066,3.867394927,0
10828.166,3.867400355,0
10828.266,3.867405717,0
10828.366,3.867411015,0
10828.466,3.867416251,0
10828.566,3.867421428,0
10828.666,3.867426548,0
10828.766,3.867431614,0
10828.866,3.867436628,0
10828.966,3.867441592,0
10829.066,3.867446508,0
10829.166,3.867451333,0
10829.266,3.867456092,0
10829.366,3.867460798,0
10829.466,3.867465453,0
10829.566,3.867470058,0
10829.666,3.867474615,0
10829.766,3.867479125,0
10829.866,3.86748359,0
10829.966,3.867488012,0
10830.066,3.867492392,0
10830.067,3.866510775,-0.001890002
10835.067,3.865629308,-0.00189
10840.067,3.865334226,-0.00189
10845.067,3.865143212,-0.00189
10850.067,3.864997459,-0.00189
10855.067,3.864872803,-0.00189
10860.067,3.86475906,-0.00189
10865.067,3.864651581,-0.00189
10870.067,3.86454788,-0.00189
10875.067,3.864446807,-0.00189
10880.067,3.864347552,-0.00189
10885.067,3.864249597,-0.00189
10890.067,3.864152599,-0.00189
10895.067,3.864056264,-0.00189
10900.067,3.863960251,-0.00189
10905.067,3.86386454,-0.00189
10910.067,3.863769184,-0.00189
10915.067,3.86367413,-0.00189
10920.067,3.863579399,-0.00189
10925.067,3.863484869,-0.00189
10930.067,3.863390487,-0.00189
10935.067,3.863296302,-0.00189
10940.067,3.863202313,-0.00189
10945.067,3.86310852,-0.00189
10950.067,3.863014792,-0.00189
10955.067,3.862921181,-0.00189
10960.067,3.862827711,-0.00189
10965.067,3.86273438,-0.00189
10970.067,3.862641186,-0.00189
10975.067,3.862547972,-0.00189
10980.067,3.862454844,-0.001890001
10985.067,3.8623618,-0.001890001
10990.067,3.86226884,-0.001890001
10995.067,3.862175948,-0.001890001
11000.067,3.862083065,-0.001890001
11005.067,3.861990237,-0.001890001
11010.067,3.861897464,-0.001890001
11015.067,3.861804747,-0.001890001
11020.067,3.861712076,-0.001890001
11025.067,3.861619442,-0.001890001
11030.067,3.861526851,-0.001890001
11035.067,3.8614343,-0.001890001
11040.067,3.861341786,-0.00189
11045.067,3.861249309,-0.00189
11050.067,3.861156866,-0.00189
11055.067,3.861064454,-0.00189
11060.067,3.860972073,-0.00189
11065.067,3.860879719,-0.00189
11070.067,3.860787373,-0.00189
11075.067,3.86069505,-0.00189
11080.067,3.860602754,-0.00189
11085.067,3.860510485,-0.00189
11090.067,3.860418243,-0.00189
11095.067,3.860326028,-0.00189
11100.067,3.860233841,-0.00189
11105.067,3.86014168,-0.00189
11110.067,3.860049547,-0.00189
11115.067,3.859957452,-0.001889997
11120.067,3.859865407,-0.001889987
11125.067,3.859773362,-0.001889988
11130.067,3.859681318,-0.00189
11130.068,3.86066608,0
11130.168,3.860754344,0
11130.268,3.860810544,0
11130.368,3.860855482,0
11130.468,3.860894255,0
11130.568,3.860929032,0
11130.668,3.860961064,0
11130.768,3.860990836,0
11130.868,3.8610186,0
11130.968,3.861044623,0
11131.068,3.861069165,0
11131.168,3.861092478,0
11131.268,3.861114769,0
11131.368,3.861135973,0
11131.468,3.861156287,0
11131.568,3.861175834,0
11131.668,3.861194767,0
11131.768,3.861213324,0
11131.868,3.861231292,0
11131.968,3.86124867,0
11132.068,3.861265465,0
11132.168,3.861281852,0
11132.268,3.861297723,0
11132.368,3.861313077,0
11132.468,3.861327915,0
11132.568,3.861342621,0
11132.668,3.861356994,0
11132.768,3.861371013,0
11132.868,3.86138468,0
11132.968,3.861397992,0
11133.068,3.861410952,0
11133.168,3.861423558,0
11133.268,3.861435811,0
11133.368,3.86144792,0
11133.468,3.861459805,0
11133.568,3.861471399,0
11133.668,3.861482703,0
11133.768,3.861493717,0
11133.868,3.861504441,0
11133.968,3.861514875,0
11134.068,3.861525177,0
11134.168,3.86153541,0
11134.268,3.861545435,0
11134.368,3.861555253,0
11134.468,3.861564862,0
11134.568,3.861574263,0
11134.668,3.861583456,0
11134.768,3.861592485,0
11134.868,3.861601462,0
11134.968,3.861610276,0
11135.068,3.861618928,0
11135.168,3.861627418,0
11135.268,3.861635745,0
11135.368,3.861643909,0
11135.468,3.861651913,0
11135.568,3.861659884,0
11135.668,3.861667724,0
11135.768,3.861675434,0
11135.868,3.861683013,0
11135.968,3.861690462,0
11136.068,3.861697779,0
11136.168,3.861704967,0
11136.268,3.861712061,0
11136.368,3.861719053,0
11136.468,3.861725937,0
11136.568,3.861732714,0
11136.668,3.861739387,0
11136.768,3.861745959,0
11136.868,3.861752431,0
11136.968,3.861758807,0
11137.068,3.861765088,0
11137.168,3.861771278,0
11137.268,3.861777378,0
11137.368,3.861783391,0
11137.468,3.861789319,0
11137.568,3.861795165,0
11137.668,3.861800931,0
11137.768,3.861806617,0
11137.868,3.861812227,0
11137.968,3.861817764,0
11138.068,3.86182323,0
11138.168,3.861828628,0
11138.268,3.86183396,0
11138.368,3.861839228,0
11138.468,3.861844434,0
11138.568,3.861849582,0
11138.668,3.861854673,0
11138.768,3.861859709,0
11138.868,3.861864694,0
11138.968,3.861869629,0
11139.068,3.861874518,0
11139.168,3.861879315,0
11139.268,3.861884046,0
11139.368,3.861888724,0
11139.468,3.861893351,0
11139.568,3.861897929,0
11139.668,3.861902459,0
11139.768,3.861906942,0
11139.868,3.861911381,0
11139.968,3.861915776,0
11140.068,3.86192013,0
11140.069,3.860934896,-0.001890002
11145.069,3.860058698,-0.00189
11150.069,3.859766174,-0.00189
11155.069,3.859577369,-0.00189
11160.069,3.85943366,-0.00189
11165.069,3.859310946,-0.00189
11170.069,3.859199078,-0.00189
11175.069,3.859093426,-0.00189
11180.069,3.858991521,-0.00189
11185.069,3.85889222,-0.00189
11190.069,3.858794719,-0.00189
11195.069,3.858698506,-0.00189
11200.069,3.858603239,-0.00189
11205.069,3.858508629,-0.00189
11210.069,3.858414336,-0.00189
11215.069,3.858320343,-0.00189
11220.069,3.858226701,-0.00189
11225.069,3.858133357,-0.00189
11230.069,3.858040335,-0.00189
11235.069,3.857947513,-0.00189
11240.069,3.857854839,-0.00189
11245.069,3.857762361,-0.00189
11250.069,3.857670077,-0.00189
11255.069,3.85757799,-0.00189
11260.069,3.857485967,-0.00189
11265.069,3.857394062,-0.00189
11270.069,3.857302297,-0.00189
11275.069,3.857210671,-0.00189
11280.069,3.857119181,-0.00189
11285.069,3.857027675,-0.001890001
11290.069,3.856936253,-0.001890001
11295.069,3.856844916,-0.001890001
11300.069,3.856753664,-0.001890001
11305.069,3.856662481,-0.001890001
11310.069,3.856571307,-0.001890001
11315.069,3.85648019,-0.001890001
11320.069,3.856389128,-0.001890001
11325.069,3.856298122,-0.001890001
11330.069,3.856207164,-0.001890001
11335.069,3.856116243,-0.001890001
11340.069,3.856025366,-0.001890001
11345.069,3.855934529,-0.001890001
11350.069,3.855843731,-0.00189
11355.069,3.85575297,-0.00189
11360.069,3.855662244,-0.00189
11365.069,3.855571551,-0.00189
11370.069,3.855480888,-0.00189
11375.069,3.855390254,-0.00189
11380.069,3.855299629,-0.00189
11385.069,3.855209027,-0.00189
11390.069,3.855118453,-0.00189
11395.069,3.855027907,-0.00189
11400.069,3.85493739,-0.00189
11405.069,3.8548469,-0.00189
11410.069,3.854756438,-0.00189
11415.069,3.854666004,-0.00189
11420.069,3.854575598,-0.00189
11425.069,3.854485231,-0.001889997
11430.069,3.854394916,-0.001889987
11435.069,3.854304601,-0.001889988
11440.069,3.854214286,-0.00189
11440.07,3.855202671,0
11440.17,3.85529054,0
11440.27,3.85534643,0
11440.37,3.855391115,0
11440.47,3.855429675,0
11440.57,3.855464264,0
11440.67,3.855496127,0
11440.77,3.855525745,0
11440.87,3.855553367,0
11440.97,3.855579258,0
11441.07,3.855603679,0
11441.17,3.855626876,0
11441.27,3.855649058,0
11441.37,3.855670159,0
11441.47,3.855690374,0
11441.57,3.855709827,0
11441.67,3.85572867,0
11441.77,3.855747137,0
11441.87,3.855765019,0
11441.97,3.855782314,0
11442.07,3.855799028,0
11442.17,3.855815336,0
11442.27,3.855831131,0
11442.37,3.855846412,0
11442.47,3.855861179,0
11442.57,3.855875814,0
11442.67,3.855890118,0
11442.77,3.855904071,0
11442.87,3.855917671,0
11442.97,3.85593092,0
11443.07,3.855943818,0
11443.17,3.855956363,0
11443.27,3.855968557,0
11443.37,3.855980608,0
11443.47,3.855992435,0
11443.57,3.856003973,0
11443.67,3.856015222,0
11443.77,3.856026183,0
11443.87,3.856036854,0
11443.97,3.856047237,0
11444.07,3.856057489,0
11444.17,3.856067672,0
11444.27,3.856077648,0
11444.37,3.856087417,0
11444.47,3.856096978,0
11444.57,3.856106333,0
11444.67,3.856115481,0
11444.77,3.856124464,0
11444.87,3.856133396,0
11444.97,3.856142166,0
11445.07,3.856150774,0
11445.17,3.856159221,0
11445.27,3.856167506,0
11445.37,3.856175629,0
11445.47,3.856183591,0
11445.57,3.856191521,0
11445.67,3.856199321,0
11445.77,3.856206991,0
11445.87,3.856214531,0
11445.97,3.856221941,0
11446.07,3.856229221,0
11446.17,3.85623637,0
11446.27,3.856243427,0
11446.37,3.856250383,0
11446.47,3.85625723,0
11446.57,3.856263971,0
11446.67,3.856270608,0
11446.77,3.856277145,0
11446.87,3.856283582,0
11446.97,3.856289924,0
11447.07,3.856296171,0
11447.17,3.856302327,0
11447.27,3.856308394,0
11447.37,3.856314373,0
11447.47,3.856320269,0
11447.57,3.856326083,0
11447.67,3.856331816,0
11447.77,3.856337471,0
11447.87,3.85634305,0
11447.97,3.856348556,0
11448.07,3.856353991,0
11448.17,3.856359358,0
11448.27,3.856364659,0
11448.37,3.856369897,0
11448.47,3.856375074,0
11448.57,3.856380192,0
11448.67,3.856385253,0
11448.77,3.856390261,0
11448.87,3.856395217,0
11448.97,3.856400123,0
11449.07,3.856404982,0
11449.17,3.856409752,0
11449.27,3.856414455,0
11449.37,3.856419106,0
11449.47,3.856423705,0
11449.57,3.856428256,0
11449.67,3.856432758,0
11449.77,3.856437215,0
11449.87,3.856441627,0
11449.97,3.856445995,0
11450.07,3.856450323,0
11450.071,3.85546147,-0.001890002
11455.071,3.854590637,-0.00189
11460.071,3.854300725,-0.00189
11465.071,3.854114179,-0.00189
11470.071,3.853972561,-0.00189
11475.071,3.853851837,-0.00189
11480.071,3.85374189,-0.00189
11485.071,3.853638111,-0.00189
11490.071,3.853538046,-0.00189
11495.071,3.853440561,-0.00189
11500.071,3.853344859,-0.00189
11505.071,3.853250432,-0.00189
11510.071,3.853156941,-0.00189
11515.071,3.853064098,-0.00189
11520.071,3.852971569,-0.00189
11525.071,3.852879338,-0.00189
11530.071,3.852787452,-0.00189
11535.071,3.852695864,-0.00189
11540.071,3.852604594,-0.00189
11545.071,3.852513523,-0.00189
11550.071,3.8524226,-0.00189
11555.071,3.852331872,-0.00189
11560.071,3.852241338,-0.00189
11565.071,3.852150999,-0.00189
11570.071,3.852060725,-0.00189
11575.071,3.851970569,-0.00189
11580.071,3.851880552,-0.00189
11585.071,3.851790675,-0.00189
11590.071,3.851700934,-0.00189
11595.071,3.851611177,-0.001890001
11600.071,3.851521505,-0.001890001
11605.071,3.851431919,-0.001890001
11610.071,3.851342419,-0.001890001
11615.071,3.851252987,-0.001890001
11620.071,3.851163567,-0.001890001
11625.071,3.851074203,-0.001890001
11630.071,3.850984895,-0.001890001
11635.071,3.850895644,-0.001890001
11640.071,3.850806442,-0.001890001
11645.071,3.850717278,-0.001890001
11650.071,3.850628158,-0.001890001
11655.071,3.85053908,-0.001890001
11660.071,3.850450041,-0.00189
11665.071,3.85036104,-0.00189
11670.071,3.850272075,-0.00189
11675.071,3.850183143,-0.00189
11680.071,3.850094243,-0.00189
11685.071,3.850005372,-0.00189
11690.071,3.84991651,-0.00189
11695.071,3.849827673,-0.00189
11700.071,3.849738865,-0.00189
11705.071,3.849650086,-0.00189
11710.071,3.849561336,-0.00189
11715.071,3.849472614,-0.00189
11720.071,3.849383921,-0.00189
11725.071,3.849295257,-0.00189
11730.071,3.849206622,-0.00189
11735.071,3.849118027,-0.001889997
11740.071,3.849029484,-0.001889987
11745.071,3.848940942,-0.001889988
11750.071,3.848852399,-0.00189
11750.072,3.849844408,0
11750.172,3.849931873,0
11750.272,3.849987447,0
11750.372,3.850031875,0
11750.472,3.850070217,0
11750.572,3.850104617,0
11750.672,3.850136309,0
11750.772,3.850165771,0
11750.872,3.850193248,0
11750.972,3.850219007,0
11751.072,3.850243304,0
11751.172,3.850266385,0
11751.272,3.850288455,0
11751.372,3.850309453,0
11751.472,3.850329569,0
11751.572,3.850348926,0
11751.672,3.850367677,0
11751.772,3.850386054,0
11751.872,3.850403848,0
11751.972,3.850421059,0
11752.072,3.850437691,0
11752.172,3.850453921,0
11752.272,3.850469639,0
11752.372,3.850484846,0
11752.472,3.850499541,0
11752.572,3.850514105,0
11752.672,3.85052834,0
11752.772,3.850542224,0
11752.872,3.850555759,0
11752.972,3.850568943,0
11753.072,3.850581778,0
11753.172,3.850594262,0
11753.272,3.850606396,0
11753.372,3.850618388,0
11753.472,3.850630157,0
11753.572,3.850641639,0
11753.672,3.850652833,0
11753.772,3.850663739,0
11753.872,3.850674358,0
11753.972,3.85068469,0
11754.072,3.850694891,0
11754.172,3.850705023,0
11754.272,3.850714949,0
11754.372,3.850724669,0
11754.472,3.850734183,0
11754.572,3.850743491,0
11754.672,3.850752592,0
11754.772,3.85076153,0
11754.872,3.850770416,0
11754.972,3.850779142,0
11755.072,3.850787706,0
11755.172,3.85079611,0
11755.272,3.850804352,0
11755.372,3.850812433,0
11755.472,3.850820354,0
11755.572,3.850828243,0
11755.672,3.850836002,0
11755.772,3.850843632,0
11755.872,3.850851133,0
11755.972,3.850858504,0
11756.072,3.850865745,0
11756.172,3.850872857,0
11756.272,3.850879876,0
11756.372,3.850886794,0
11756.472,3.850893604,0
11756.572,3.850900309,0
11756.672,3.850906911,0
11756.772,3.850913412,0
11756.872,3.850919815,0
11756.972,3.850926121,0
11757.072,3.850932334,0
11757.172,3.850938456,0
11757.272,3.850944489,0
11757.372,3.850950436,0
11757.472,3.850956299,0
11757.572,3.85096208,0
11757.672,3.850967781,0
11757.772,3.850973404,0
11757.872,3.850978951,0
11757.972,3.850984426,0
11758.072,3.85098983,0
11758.172,3.850995167,0
11758.272,3.851000437,0
11758.372,3.851005645,0
11758.472,3.851010792,0
11758.572,3.85101588,0
11758.672,3.851020912,0
11758.772,3.85102589,0
11758.872,3.851030816,0
11758.972,3.851035694,0
11759.072,3.851040525,0
11759.172,3.851045266,0
11759.272,3.851049941,0
11759.372,3.851054564,0
11759.472,3.851059136,0
11759.572,3.851063659,0
11759.672,3.851068134,0
11759.772,3.851072563,0
11759.872,3.851076948,0
11759.972,3.85108129,0
11760.072,3.851085591,0
11760.073,3.850093119,-0.001890002
11765.073,3.84922775,-0.00189
11770.073,3.848940504,-0.00189
11775.073,3.848756266,-0.00189
11780.073,3.848616787,-0.00189
11785.073,3.848498099,-0.00189
11790.073,3.848390118,-0.00189
11795.073,3.848288256,-0.00189
11800.073,3.848190075,-0.00189
11805.073,3.84809445,-0.00189
11810.073,3.848000591,-0.00189
11815.073,3.847907992,-0.00189
11820.073,3.84781632,-0.00189
11825.073,3.847725288,-0.00189
11830.073,3.847634565,-0.00189
11835.073,3.847544137,-0.00189
11840.073,3.847454051,-0.00189
11845.073,3.847364261,-0.00189
11850.073,3.847274785,-0.00189
11855.073,3.847185508,-0.00189
11860.073,3.847096379,-0.00189
11865.073,3.847007443,-0.00189
11870.073,3.8469187,-0.00189
11875.073,3.846830151,-0.00189
11880.073,3.846741668,-0.00189
11885.073,3.846653304,-0.00189
11890.073,3.846565078,-0.00189
11895.073,3.846476992,-0.00189
11900.073,3.846389041,-0.00189
11905.073,3.846301076,-0.001890001
11910.073,3.846213197,-0.001890001
11915.073,3.846125404,-0.001890001
11920.073,3.846037697,-0.001890001
11925.073,3.845950059,-0.001890001
11930.073,3.845862434,-0.001890001
11935.073,3.845774866,-0.001890001
11940.073,3.845687355,-0.001890001
11945.073,3.845599902,-0.001890001
11950.073,3.845512498,-0.001890001
11955.073,3.845425133,-0.001890001
11960.073,3.845337813,-0.001890001
11965.073,3.845250535,-0.001890001
11970.073,3.845163298,-0.00189
11975.073,3.845076099,-0.00189
11980.073,3.844988936,-0.00189
11985.073,3.844901808,-0.00189
11990.073,3.844814712,-0.00189
11995.073,3.844727647,-0.00189
12000.073,3.844640592,-0.00189
12005.073,3.844553562,-0.00189
12010.073,3.844466561,-0.00189
12015.073,3.844379591,-0.00189
12020.073,3.84429265,-0.00189
12025.073,3.844205739,-0.00189
12030.073,3.844118857,-0.00189
12035.073,3.844032005,-0.00189
12040.073,3.843945182,-0.00189
12045.073,3.843858401,-0.001889996
12050.073,3.843771673,-0.001889986
12055.073,3.843684946,-0.001889988
12060.073,3.843598218,-0.00189
12060.074,3.844593843,0
12060.174,3.844680897,0
12060.274,3.844736149,0
12060.374,3.844780315,0
12060.474,3.844818437,0
12060.574,3.844852645,0
12060.674,3.844884163,0
12060.774,3.844913467,0
12060.874,3.844940799,0
12060.974,3.844966423,0
12061.074,3.844990594,0
12061.174,3.845013557,0
12061.274,3.845035516,0
12061.374,3.845056408,0
12061.474,3.845076423,0
12061.574,3.845095685,0
12061.674,3.845114343,0
12061.774,3.845132629,0
12061.874,3.845150334,0
12061.974,3.84516746,0
12062.074,3.84518401,0
12062.174,3.845200159,0
12062.274,3.8452158,0
12062.374,3.845230932,0
12062.474,3.845245555,0
12062.574,3.845260047,0
12062.674,3.845274211,0
12062.774,3.845288027,0
12062.874,3.845301495,0
12062.974,3.845314614,0
12063.074,3.845327385,0
12063.174,3.845339807,0
12063.274,3.845351881,0
12063.374,3.845363814,0
12063.474,3.845375524,0
12063.574,3.845386949,0
12063.674,3.845398087,0
12063.774,3.845408939,0
12063.874,3.845419505,0
12063.974,3.845429785,0
12064.074,3.845439934,0
12064.174,3.845450015,0
12064.274,3.845459891,0
12064.374,3.845469562,0
12064.474,3.845479027,0
12064.574,3.845488288,0
12064.674,3.845497343,0
12064.774,3.845506234,0
12064.874,3.845515075,0
12064.974,3.845523756,0
12065.074,3.845532276,0
12065.174,3.845540635,0
12065.274,3.845548835,0
12065.374,3.845556874,0
12065.474,3.845564753,0
12065.574,3.8455726,0
12065.674,3.845580319,0
12065.774,3.845587909,0
12065.874,3.845595369,0
12065.974,3.845602701,0
12066.074,3.845609903,0
12066.174,3.845616976,0
12066.274,3.845623958,0
12066.374,3.845630839,0
12066.474,3.845637612,0
12066.574,3.84564428,0
12066.674,3.845650846,0
12066.774,3.845657311,0
12066.874,3.845663678,0
12066.974,3.84566995,0
12067.074,3.845676129,0
12067.174,3.845682216,0
12067.274,3.845688216,0
12067.374,3.845694129,0
12067.474,3.845699959,0
12067.574,3.845705707,0
12067.674,3.845711376,0
12067.774,3.845716966,0
12067.874,3.845722482,0
12067.974,3.845727925,0
12068.074,3.845733298,0
12068.174,3.845738604,0
12068.274,3.845743844,0
12068.374,3.845749021,0
12068.474,3.845754137,0
12068.574,3.845759195,0
12068.674,3.845764198,0
12068.774,3.845769146,0
12068.874,3.845774043,0
12068.974,3.845778892,0
12069.074,3.845783693,0
12069.174,3.845788406,0
12069.274,3.845793053,0
12069.374,3.845797648,0
12069.474,3.845802192,0
12069.574,3.845806687,0
12069.674,3.845811135,0
12069.774,3.845815537,0
12069.874,3.845819895,0
12069.974,3.84582421,0
12070.074,3.845828485,0
12070.075,3.844832399,-0.001890002
12075.075,3.843972591,-0.00189
12080.075,3.843688063,-0.00189
12085.075,3.843506181,-0.00189
12090.075,3.843368887,-0.00189
12095.075,3.843252281,-0.00189
12100.075,3.84314631,-0.00189
12105.075,3.843046409,-0.00189
12110.075,3.842950155,-0.00189
12115.075,3.842856433,-0.00189
12120.075,3.842764458,-0.00189
12125.075,3.84267373,-0.00189
12130.075,3.842583918,-0.00189
12135.075,3.842494738,-0.00189
12140.075,3.842405863,-0.00189
12145.075,3.84231728,-0.00189
12150.075,3.842229035,-0.00189
12155.075,3.842141083,-0.00189
12160.075,3.842053443,-0.00189
12165.075,3.841966,-0.00189
12170.075,3.841878706,-0.00189
12175.075,3.841791603,-0.00189
12180.075,3.841704693,-0.00189
12185.075,3.841617975,-0.00189
12190.075,3.841531325,-0.00189
12195.075,3.841444792,-0.00189
12200.075,3.841358399,-0.00189
12205.075,3.841272144,-0.00189
12210.075,3.841186024,-0.00189
12215.075,3.841099893,-0.001890001
12220.075,3.841013848,-0.001890001
12225.075,3.840927888,-0.001890001
12230.075,3.840842015,-0.001890001
12235.075,3.840756213,-0.001890001
12240.075,3.840670424,-0.001890001
12245.075,3.840584693,-0.001890001
12250.075,3.840499019,-0.001890001
12255.075,3.840413404,-0.001890001
12260.075,3.840327839,-0.001890001
12265.075,3.840242314,-0.001890001
12270.075,3.840156834,-0.001890001
12275.075,3.840071398,-0.001890001
12280.075,3.839986003,-0.00189
12285.075,3.839900647,-0.00189
12290.075,3.839815328,-0.00189
12295.075,3.839730044,-0.00189
12300.075,3.839644794,-0.00189
12305.075,3.839559574,-0.00189
12310.075,3.839474366,-0.00189
12315.075,3.839389184,-0.00189
12320.075,3.839304032,-0.00189
12325.075,3.839218911,-0.00189
12330.075,3.83913382,-0.00189
12335.075,3.83904876,-0.00189
12340.075,3.83896373,-0.00189
12345.075,3.83887873,-0.00189
12350.075,3.838793761,-0.00189
12355.075,3.838708834,-0.001889996
12360.075,3.838623961,-0.001889986
12365.075,3.838539089,-0.001889987
12370.075,3.838454217,-0.00189
12370.076,3.83945345,0
12370.176,3.839540084,0
12370.276,3.839595008,0
12370.376,3.839638908,0
12370.476,3.839676807,0
