Ah,SOC,Volts
0.0,0.0,3.409
3.4869620736225314e-05,5.225031470696532e-07,3.416999999999999
0.0006696929290106,1.0035000541741234e-05,3.41
0.0006748892697459,1.0112865007431273e-05,3.415999999999999
0.0007802770395238,1.1692045973813236e-05,3.417999999999999
0.0011367882111028,1.7034180622326808e-05,3.414999999999999
0.001143302971954,1.713180092834929e-05,3.411
0.0014175727484045,2.124159100681143e-05,3.414
0.0014238238252325,2.1335260144767122e-05,3.4119999999999995
0.0015142491852485,2.2690237175939185e-05,3.413
0.0017675570146319,2.6485923370274798e-05,3.4189999999999987
0.0029239766081854,4.3814270057366475e-05,3.4199999999999986
0.0043556578934417,6.526727015753679e-05,3.4209999999999985
0.0061980132006955,9.287400707453817e-05,3.4219999999999984
0.0084919842191006,0.00012724797074538575,3.4229999999999983
0.0112785126378106,0.00016900265110709163,3.423999999999998
0.014598540145979,0.00021875153809666645,3.424999999999998
0.0184951984838551,0.0002771409384287524,3.425999999999998
0.022900099400052,0.0003431460896936132,3.426999999999998
0.0276869045962684,0.0004148738781416842,3.4279999999999977
0.032729275774203,0.0004904311900234007,3.4289999999999976
0.0379008746355546,0.0005679249115891994,3.429999999999997
0.0432895714319193,0.0006486717328983177,3.4309999999999974
0.0491127699402025,0.0007359293365759037,3.4319999999999973
0.0554384321500642,0.0008307160977212188,3.432999999999997
0.0623345200511644,0.0009340503914335246,3.433999999999997
0.0698689956331632,0.001046950592812084,3.434999999999997
0.0814901047729614,0.001221086874474486,3.435999999999997
0.0895367239985514,0.0013416612822217465,3.4369999999999967
0.0955744337172476,0.001432133224918686,3.4379999999999966
0.1018137318403184,0.0015256258651017056,3.4389999999999965
0.1104651162790321,0.0016552623653072044,3.4399999999999964
0.1249636733507293,0.001872515708991,3.4409999999999963
0.1350968967163787,0.002024356795493299,3.441999999999996
0.1436254896783977,0.002152153329227936,3.442999999999996
0.152220862815231,0.002280950529180491,3.443999999999996
0.1625544267053231,0.0024357936143365394,3.444999999999996
0.176507091465539,0.0026448670454004715,3.445999999999996
0.1922559024999572,0.002880854795033207,3.446999999999996
0.2059164733178151,0.0030855513501547092,3.4479999999999955
0.2147403297512604,0.0032177722535778495,3.4489999999999954
0.2231884057970498,0.003344362283162626,3.449999999999996
0.2352413227125075,0.003524968979958533,3.450999999999995
0.2491309385862571,0.003733097656221514,3.451999999999995
0.2691037081667199,0.00403237922972734,3.452999999999995
0.2894356005787992,0.0043370420722502155,3.4549999999999947
0.289519397799572,0.004338297730059076,3.453999999999995
0.3112517887763694,0.004663946315818659,3.455999999999994
0.3326583743129204,0.004984712876357809,3.4569999999999945
0.3420771525209536,0.005125848373427777,3.4579999999999944
0.3493907430646986,0.0052354387272888865,3.4589999999999943
0.3612716763004834,0.0054134683380145585,3.459999999999994
0.3783985277495678,0.005670105307175633,3.460999999999994
0.3960806546724668,0.0059350627907682665,3.461999999999994
0.4129367600345527,0.0061876427705062674,3.462999999999994
0.4285702951014365,0.006421903169667547,3.4639999999999938
0.4444444444443421,0.006659769048722121,3.4649999999999936
0.4613424739558169,0.006912977240053233,3.465999999999993
0.4787131644245836,0.007173268010215649,3.4669999999999934
0.4959630911186873,0.007431749197968472,3.4679999999999933
0.5117445115700884,0.007668225582769527,3.468999999999993
0.5273775216137143,0.00790247811473011,3.469999999999993
0.5525238311901952,0.00827928249669602,3.470999999999993
0.5789170506911079,0.008674771175934803,3.471999999999993
0.592170428809633,0.008873366160050569,3.4729999999999928
0.6008336026282617,0.009003179317987855,3.4739999999999926
0.6158273381293318,0.0092278526531211,3.4749999999999925
0.6385875183883305,0.009568902127193664,3.4759999999999924
0.661489790048726,0.009912080767079732,3.4769999999999923
0.6832336917381455,0.010237901834886525,3.477999999999992
0.7042253521125116,0.010552450957482199,3.478999999999992
0.7155172413791399,0.010721654050421086,3.479999999999992
0.7440390692327942,0.011149038819714867,3.480999999999992
0.7664125018425958,0.011484293081233905,3.481999999999992
0.7866781510190768,0.011787963303294001,3.482999999999992
0.8018199894093566,0.012014855883261814,3.4839999999999915
0.8177905308463114,0.01225416614775649,3.4849999999999914
0.8435518768658312,0.012640186531223573,3.485999999999992
0.8689417837681062,0.0130206410925335,3.486999999999991
0.888761079459424,0.013317622939561716,3.487999999999991
0.9085697907708188,0.013614446185156857,3.488999999999991
0.9283667621774656,0.013911093514379878,3.489999999999991
0.9510169006013384,0.01425049406873526,3.4909999999999908
0.9709827106122024,0.01454967135670712,3.4919999999999907
0.990552533638505,0.014842914985486153,3.4929999999999906
1.033199771035813,0.015481961676658515,3.4939999999999904
1.041487839770853,0.01560615407983797,3.4949999999999903
1.0726544622422027,0.01607316972213586,3.4959999999999902
1.115241635687495,0.01671131638619892,3.49699999999999
1.1365060434496077,0.017029952486669424,3.49799999999999
1.154615604458233,0.01730131484792466,3.49899999999999
1.1714285714283637,0.01755324842127566,3.49999999999999
1.198400861167428,0.01795741416712487,3.5009999999999897
1.236436322101223,0.018527355784456728,3.5019999999999896
1.278903796745194,0.01916370882418232,3.502999999999989
1.3213470319630185,0.019799698648702894,3.5039999999999893
1.32382310984266,0.019836801389059293,3.504999999999989
1.363365810335913,0.020429328207967105,3.505999999999989
1.4029084687762936,0.021021854396734475,3.506999999999989
1.44241733181256,0.021613874178932648,3.507999999999989
1.484753491022618,0.02224825952511786,3.508999999999989
1.5185185185180532,0.02275421091646551,3.5099999999999887
1.6092281401305335,0.02411344745994703,3.510999999999989
1.6486332574027158,0.024703912665780894,3.5119999999999885
1.690862510674129,0.025336696082028154,3.5129999999999884
1.7729083665331475,0.026566110597736503,3.513999999999988
1.7951635846362597,0.02689959347630183,3.514999999999988
1.897042093286736,0.028426189988243106,3.515999999999988
1.9818026727315827,0.029696283226205118,3.516999999999988
2.021034678793985,0.030284154450515997,3.517999999999988
2.102870133559801,0.03151041621517561,3.518999999999988
2.1562499999989835,0.03231028577543312,3.519999999999988
2.269241692699904,0.034003407575511214,3.5209999999999875
2.350936967630996,0.03522756881819059,3.521999999999988
2.4354243542424383,0.036493568403506066,3.522999999999988
2.559591373438019,0.03835414666395582,3.523999999999987
2.595744680849811,0.03889588518880342,3.524999999999987
2.7226318774804628,0.040797223894603704,3.525999999999987
2.806918060673691,0.04206020855125066,3.526999999999987
2.8883219954637496,0.04328000421330875,3.5279999999999867
3.01218475488679,0.045136023299172656,3.5289999999999866
3.050991501414784,0.04571752223034246,3.5299999999999865
3.1775700934562283,0.04761423665673687,3.5309999999999864
3.301245753112715,0.04946745214982356,3.5319999999999863
3.38239456552368,0.050683424935602815,3.532999999999986
3.508771929823141,0.05257712406884967,3.533999999999986
3.572842998584094,0.053537195740318566,3.534999999999986
