Ah,SOC,Volts
29.119790276452264,0.47200000000000003,3.7185921865082205
29.243179218301638,0.47400000000000003,3.7193300703891845
29.36656816015101,0.47600000000000003,3.7200736333680378
29.489957102000385,0.47800000000000004,3.720822900468689
29.613346043849756,0.48,3.721577896715049
29.73673498569913,0.482,3.7223386471310276
29.860123927548504,0.484,3.723105176740533
29.983512869397877,0.486,3.723877510567477
30.10690181124725,0.488,3.724655673635768
30.230290753096625,0.49,3.7254396909693166
30.353679694946,0.492,3.7262295875920337
30.477068636795373,0.494,3.727025388527827
30.600457578644747,0.496,3.727827118800607
30.72384652049412,0.498,3.7286348034342844
30.847235462343495,0.5,3.729448467452768
30.97062440419287,0.502,3.7302681358799687
31.094013346042242,0.504,3.7310938337397954
31.217402287891616,0.506,3.7319255860561587
31.34079122974099,0.508,3.7327634178529685
31.464180171590364,0.51,3.7336073541541333
31.587569113439738,0.512,3.7344574199835634
31.71095805528911,0.514,3.7353136403651703
31.834346997138486,0.516,3.7361760403228605
31.95773593898786,0.518,3.7370446448805485
32.08112488083724,0.52,3.737919479062139
32.20451382268661,0.522,3.7388005678915466
32.327902764535985,0.524,3.739687936392677
32.451291706385355,0.526,3.7405816095894435
32.57468064823473,0.528,3.7414816125057526
32.6980695900841,0.53,3.7423879701655167
32.82145853193348,0.532,3.743300707592646
32.94484747378285,0.534,3.744219849811048
33.06823641563223,0.536,3.7451454372739184
33.1916253574816,0.538,3.746077573978159
33.315014299330976,0.54,3.7470163802766736
33.438403241180346,0.542,3.747961976522384
33.56179218302972,0.544,3.7489144830682086
33.685181124879094,0.546,3.749874020267067
33.80857006672847,0.548,3.75084070847188
33.93195900857784,0.55,3.7518146680355655
34.05534795042722,0.552,3.752796019311044
34.178736892276596,0.554,3.7537848826512343
34.30212583412597,0.556,3.754781378409059
34.425514775975344,0.558,3.7557856269374352
34.548903717824714,0.56,3.7567977485892827
34.67229265967409,0.562,3.757817863717523
34.79568160152346,0.5640000000000001,3.7588460926750726
34.91907054337284,0.5660000000000001,3.7598825558148534
35.04245948522221,0.5680000000000001,3.760927373489786
35.16584842707159,0.5700000000000001,3.761980666052787
35.28923736892096,0.5720000000000001,3.763042553856781
35.412626310770335,0.5740000000000001,3.7641131572546818
35.53601525261971,0.5760000000000001,3.765192596599412
35.659404194469076,0.578,3.7662809922438916
35.78279313631845,0.58,3.7673784645410398
35.90618207816783,0.582,3.7684851338437766
36.0295710200172,0.584,3.769601120505021
36.15295996186658,0.586,3.770726544877693
36.27634890371595,0.588,3.7718615273147122
36.399737845565326,0.59,3.7730061881689974
36.5231267874147,0.592,3.774160647793472
36.64651572926407,0.594,3.7753250265410507
36.769904671113444,0.596,3.7764994447646565
36.893293612962815,0.598,3.7776840228172075
37.01668255481219,0.6,3.778878881051623
37.14007149666156,0.602,3.7800841398208247
37.26346043851094,0.604,3.7812999194777306
37.38684938036031,0.606,3.7825263403752616
37.51023832220969,0.608,3.7837635228663364
37.63362726405906,0.61,3.7850115873038748
37.757016205908435,0.612,3.7862706540407967
37.88040514775781,0.614,3.787540843430022
38.00379408960719,0.616,3.7888222758244696
38.12718303145656,0.618,3.79011507157706
38.25057197330593,0.62,3.7914193510407124
38.37396091515531,0.622,3.7927352345683465
38.49734985700468,0.624,3.794062842512883
38.620738798854056,0.626,3.7954022952272393
38.744127740703426,0.628,3.7967537130643376
38.867516682552804,0.63,3.798117216377097
38.99090562440218,0.632,3.7994929255184346
39.11429456625155,0.634,3.8008809608412735
39.23768350810092,0.636,3.8022814426985314
39.3610724499503,0.638,3.8036944914431285
39.48446139179967,0.64,3.8051202274279854
39.60785033364905,0.642,3.80655877100602
39.731239275498424,0.644,3.8080102425301545
39.854628217347795,0.646,3.8094747280947803
39.978017159197165,0.648,3.8109521644748763
40.10140610104654,0.65,3.812442447773791
40.22479504289592,0.652,3.8139454740940018
40.34818398474529,0.654,3.8154611395379847
40.47157292659467,0.656,3.8169893402082136
40.59496186844404,0.658,3.8185299722071657
40.718350810293416,0.66,3.820082931637318
40.841739752142786,0.662,3.8216481146011447
40.96512869399216,0.664,3.823225417201121
41.088517635841534,0.666,3.8248147355397255
41.21190657769091,0.668,3.8264159657194323
41.33529551954029,0.67,3.828029003842717
41.45868446138966,0.672,3.829653746012057
41.582073403239036,0.674,3.8312900883299252
41.70546234508841,0.676,3.8329379268988006
41.828851286937784,0.678,3.8345971578211575
41.952240228787154,0.68,3.8362676771994724
42.07562917063653,0.682,3.8379493811362195
42.1990181124859,0.684,3.839642164767533
42.32240705433528,0.686,3.841345886832712
42.44579599618465,0.6880000000000001,3.8430603594561514
42.56918493803403,0.6900000000000001,3.8447853917129775
42.6925738798834,0.6920000000000001,3.8465207926783167
42.81596282173277,0.6940000000000001,3.848266371427298
42.939351763582145,0.6960000000000001,3.850021937035048
43.06274070543152,0.6980000000000001,3.8517872985766934
43.1861296472809,0.7000000000000001,3.853562265127362
43.30951858913027,0.7020000000000001,3.8553466457621814
43.43290753097964,0.704,3.8571402495562777
43.55629647282901,0.706,3.8589428855847783
43.67968541467839,0.708,3.8607543629228114
43.80307435652776,0.71,3.8625744906455033
43.926463298377136,0.712,3.864403077827982
44.04985224022651,0.714,3.8662399335453754
44.17324118207588,0.716,3.868084866872809
44.296630123925254,0.718,3.8699376868854114
44.420019065774625,0.72,3.871798202658309
44.543408007624,0.722,3.8736661546346034
44.66679694947337,0.724,3.8755407755675355
44.79018589132275,0.726,3.8774210704835737
44.91357483317213,0.728,3.879306043331162
45.036963775021505,0.73,3.8811946980587546
45.160352716870875,0.732,3.883086038614796
45.28374165872025,0.734,3.8849790689477364
45.40713060056962,0.736,3.8868727930060265
45.53051954241899,0.738,3.8887662147381126
45.65390848426837,0.74,3.8906583380924444
45.77729742611774,0.742,3.892548167017473
45.90068636796712,0.744,3.8944347054616433
46.024075309816496,0.746,3.8963169573734073
46.147464251665866,0.748,3.8981939267012122
46.270853193515244,0.75,3.9000646173935083
46.394242135364614,0.752,3.9019280333987414
46.51763107721399,0.754,3.9037831786653636
46.64102001906336,0.756,3.9056290855005216
46.76440896091274,0.758,3.9074670315477023
46.88779790276211,0.76,3.909302129707979
47.01118684461149,0.762,3.911139868085205
47.13457578646086,0.764,3.91298573478323
47.257964728310235,0.766,3.9148452179059072
47.381353670159605,0.768,3.9167238055570888
47.50474261200898,0.77,3.9186269858406253
47.62813155385835,0.772,3.9205598181327854
47.75152049570773,0.774,3.922521177916306
47.8749094375571,0.776,3.924505295815249
47.99829837940648,0.778,3.9265062894576253
48.12168732125585,0.78,3.928518276471444
48.245076263105226,0.782,3.9305353744847205
48.368465204954596,0.784,3.932551701125463
48.49185414680397,0.786,3.9345614198657937
48.61524308865335,0.788,3.9365616535733685
48.73863203050272,0.79,3.9385542364144337
48.8620209723521,0.792,3.9405414227045616
48.985409914201476,0.794,3.9425254667593284
49.108798856050846,0.796,3.9445086228943085
49.23218779790022,0.798,3.9464931454250762
49.355576739749594,0.8,3.948481288667204
49.478965681598964,0.802,3.9504753069362684
49.60235462344834,0.804,3.952477454547842
49.72574356529772,0.806,3.9544899858175016
49.84913250714709,0.808,3.95651515506082
49.97252144899647,0.81,3.9585552165933713
50.09591039084584,0.812,3.960612424730731
50.219299332695215,0.8140000000000001,3.962689033788471
50.34268827454459,0.8160000000000001,3.964787298082168
50.46607721639396,0.8180000000000001,3.9669094242675533
50.58946615824333,0.8200000000000001,3.9690549719060906
50.7128551000927,0.8220000000000001,3.971219515296517
50.83624404194208,0.8240000000000001,3.9733982993197006
50.95963298379146,0.8260000000000001,3.975586568856507
51.08302192564083,0.8280000000000001,3.9777795687878026
51.206410867490206,0.8300000000000001,3.979972543994455
51.329799809339576,0.8320000000000001,3.982160739357329
51.45318875118895,0.834,3.9843394013991746
51.576577693038324,0.836,3.986505914047614
51.699966634887694,0.838,3.9886639991775494
51.82335557673707,0.84,3.9908185479393685
51.94674451858644,0.842,3.992974451483457
52.07013346043582,0.844,3.9951366009602003
52.19352240228519,0.846,3.9973098875199833
52.31691134413457,0.848,3.9994987056026963
52.44030028598394,0.85,4.001703739311651
52.56368922783331,0.852,4.003923994248519
52.687078169682685,0.854,4.006158467759214
52.81046711153206,0.856,4.008406157189643
52.93385605338144,0.858,4.0106660598857236
53.05724499523081,0.86,4.012937173193366
53.18063393708019,0.862,4.015218494458482
53.30402287892956,0.864,4.017509021026986
53.42741182077893,0.866,4.019807750244789
53.550800762628306,0.868,4.022113679457804
53.674189704477676,0.87,4.024425806011942
53.797578646327054,0.872,4.026743127253119
53.92096758817643,0.874,4.029064640527244
54.0443565300258,0.876,4.03138934318023
54.16774547187518,0.878,4.033716248511563
54.29113441372455,0.88,4.0360452914450216
54.41452335557393,0.882,4.03837781532502
54.5379122974233,0.884,4.0407152823316315
54.661301239272674,0.886,4.043059154644929
54.784690181122045,0.888,4.045410894444988
54.90807912297142,0.89,4.0477719639118765
55.03146806482079,0.892,4.050143825225669
55.15485700667017,0.894,4.052527940566439
55.27824594851954,0.896,4.054925772114258
55.40163489036892,0.898,4.057338782049197
55.52502383221829,0.9,4.059768432551329
55.648412774067666,0.902,4.062216185800727
55.771801715917036,0.904,4.064683281960677
55.89519065776641,0.906,4.067169208381905
56.018579599615784,0.908,4.069672620741048
56.14196854146516,0.91,4.072192169697157
56.26535748331454,0.912,4.07472650590928
56.38874642516391,0.914,4.077274280036466
56.512135367013286,0.916,4.079834142737769
56.63552430886266,0.918,4.0824047446722345
56.75891325071203,0.92,4.0849847364989165
56.882302192561404,0.922,4.087572768876861
57.00569113441078,0.924,4.090167492465121
57.12908007626016,0.926,4.092767557922745
57.25246901810953,0.928,4.095371615908782
57.37585795995891,0.93,4.097978317082283
57.49924690180828,0.932,4.100586957139824
57.62263584365765,0.934,4.1032013813360955
57.746024785507025,0.936,4.105827391884518
57.869413727356395,0.9380000000000001,4.108470798599297
57.99280266920577,0.9400000000000001,4.11113741129464
58.11619161105515,0.9420000000000001,4.113833039784753
58.23958055290452,0.9440000000000001,4.116563493883842
58.3629694947539,0.9460000000000001,4.119332314242006
58.48635843660327,0.9480000000000001,4.122129452185379
58.609747378452646,0.9500000000000001,4.124939822782139
58.733136320302016,0.9520000000000001,4.127748332873713
58.85652526215139,0.9540000000000001,4.13053988930152
58.979914204000764,0.9560000000000001,4.133299961645002
59.10330314585014,0.9580000000000001,4.136025835230481
59.226692087699504,0.96,4.138726016879772
59.35008102954888,0.962,4.141409457203213
59.47346997139826,0.964,4.14408510681115
59.59685891324763,0.966,4.146761916313919
59.720247855097,0.968,4.149448836321863
59.84363679694638,0.97,4.15215481744532
59.96702573879575,0.972,4.154888810294635
60.090414680645125,0.974,4.157659765480145
60.213803622494495,0.976,4.160476633612191
60.33719256434387,0.978,4.163348365301117
60.46058150619325,0.98,4.16628391115726
60.58397044804262,0.982,4.169290048000764
60.70735938989199,0.984,4.172353054689466
60.83074833174137,0.986,4.175447947399715
60.954137273590746,0.988,4.178549625872073
61.077526215440116,0.99,4.181632989847099
61.200915157289494,0.992,4.184672939065353
61.324304099138864,0.994,4.187644373267398
61.44769304098824,0.996,4.190522192193791
61.57108198283762,0.998,4.193281295585095
61.69447092468699,1.0,4.19589658318187
